grid_id,sum_rel_obs_all,n_indiv_rel_obs_all,mean_rel_obs_all,sum_rel_obs_dry,n_indiv_rel_obs_dry,mean_rel_obs_dry,sum_rel_obs_wet,n_indiv_rel_obs_wet,mean_rel_obs_wet,sum_rel_obs_males,n_indiv_rel_obs_males,mean_rel_obs_males,sum_rel_obs_females,n_indiv_rel_obs_females,mean_rel_obs_females,sum_rel_obs_dry_male,n_indiv_rel_obs_dry_male,mean_rel_obs_dry_male,sum_rel_obs_dry_female,n_indiv_rel_obs_dry_female,mean_rel_obs_dry_female,sum_rel_obs_wet_male,n_indiv_rel_obs_wet_male,mean_rel_obs_wet_male,sum_rel_obs_wet_female,n_indiv_rel_obs_wet_female,mean_rel_obs_wet_female,road_density,major_road_density,minor_road_density,distance_to_road_km,distance_to_major_road_km,distance_to_minor_road_km
grid_10806,5.36374986277376,10,0.536374986277376,12.6414658955221,18,0.702303660862339,9.33985314927749,14,0.667132367805535,0,0,0,5.36374986277376,10,0.536374986277376,0,0,0,6.32073294776105,9,0.702303660862339,0,0,0,4.66992657463875,7,0.667132367805535,0,0,0,3.87884278228068,19.2822702029369,3.87884278228068
grid_10807,5.57611144372623,13,0.428931649517402,8.34811159224168,16,0.521756974515105,12.9068524576091,25,0.516274098304366,0,0,0,5.5700056921082,12,0.464167141009017,0,0,0,4.17405579612084,8,0.521756974515105,0,0,0,6.44845753159698,12,0.537371460966415,0,0,0,3.82955801552728,12.2966067579112,3.82955801552728
grid_10808,10.4554576909571,15,0.697030512730472,12.6357857782343,20,0.631789288911713,26.1277874899707,28,0.933135267498953,0,0,0,10.4554576909571,15,0.697030512730472,0,0,0,6.31789288911713,10,0.631789288911713,0,0,0,13.0638937449853,14,0.933135267498953,1,0,1,2.48552664118686,6.4908548296406,2.48552664118686
grid_10809,25.4894513377657,12,2.12412094481381,76.8765849930236,16,4.80478656206397,21.0586325350469,24,0.877443022293622,0,0,0,25.4894513377657,12,2.12412094481381,0,0,0,38.4382924965118,8,4.80478656206397,0,0,0,10.5293162675235,12,0.877443022293623,0,0,0,4.40929792117425,5.29317381345953,4.40929792117425
grid_10810,19.1864994237251,9,2.13183326930279,39.7791050859066,12,3.31492542382555,37.1559314682723,18,2.06421841490402,0,0,0,19.1864994237251,9,2.13183326930279,0,0,0,19.8895525429533,6,3.31492542382555,0,0,0,18.5779657341362,9,2.06421841490402,1,1,0,1.25975668950023,1.25975668950023,5.28958328402589
grid_10811,6.86306436719345,10,0.686306436719345,5.95504186425391,10,0.595504186425391,15.745700295108,14,1.124692878222,0,0,0,6.86306436719345,10,0.686306436719345,0,0,0,2.97752093212696,5,0.595504186425391,0,0,0,7.87285014755402,7,1.124692878222,1,1,0,1.76289979572293,1.76289979572293,2.7060593304951
grid_10812,0.295513670722675,2,0.147756835361338,0,0,0,1.21002393638204,4,0.302505984095511,0,0,0,0.295513670722675,2,0.147756835361338,0,0,0,0,0,0,0,0,0,0.605011968191022,2,0.302505984095511,1,0,1,0.630326129455764,7.40806586883908,0.630326129455764
grid_10813,0.254189418188665,1,0.254189418188665,1.25115848007414,2,0.625579240037071,0,0,0,0,0,0,0.254189418188665,1,0.254189418188665,0,0,0,0.625579240037071,1,0.625579240037071,0,0,0,0,0,0,2,2,0,0.334223875349204,0.334223875349204,7.90054093678282
grid_10814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.31624488521083,1.31624488521083,12.5747904963862
grid_10815,20.4447011261912,1,20.4447011261912,42.3326133909287,2,21.1663066954644,40.6666666666667,2,20.3333333333333,20.4447011261912,1,20.4447011261912,0,0,0,21.1663066954644,1,21.1663066954644,0,0,0,20.3333333333333,1,20.3333333333333,0,0,0,2,2,0,1.16607453102899,1.16607453102899,300.067372706571
grid_10816,9.73144672249495,1,9.73144672249495,28.5097192224622,2,14.2548596112311,18.0666666666667,2,9.03333333333333,9.73144672249495,1,9.73144672249495,0,0,0,14.2548596112311,1,14.2548596112311,0,0,0,9.03333333333333,1,9.03333333333333,0,0,0,0,0,0,7.06995290571434,7.06995290571434,300.17733682505
grid_10817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.86649239742417,3.43568702000773,1.86649239742417
grid_10818,7.89661543469903,5,1.57932308693981,25.8878277222611,4,6.47195693056529,8.75703472969983,10,0.875703472969983,0,0,0,7.89661543469903,5,1.57932308693981,0,0,0,12.9439138611306,2,6.47195693056529,0,0,0,4.37851736484992,5,0.875703472969983,0,0,0,3.63583220827567,11.988610834849,3.63583220827567
grid_10819,9.60488672993762,8,1.2006108412422,23.9817665162577,12,1.99848054302147,15.5499571888117,14,1.11071122777226,0,0,0,9.60488672993762,8,1.2006108412422,0,0,0,11.9908832581288,6,1.99848054302147,0,0,0,7.77497859440584,7,1.11071122777226,1,0,1,0.340429338462413,20.6312780554053,0.340429338462413
grid_10820,11.3371812099466,14,0.809798657853327,20.7883744608126,24,0.866182269200526,23.0825205083686,26,0.88778925032187,0,0,0,11.3371812099466,14,0.809798657853327,0,0,0,10.3941872304063,12,0.866182269200526,0,0,0,11.5412602541843,13,0.887789250321871,5,0,5,0.188117440261572,17.2959928341953,0.188117440261572
grid_10821,10.4426504932021,14,0.745903606657296,6.31813583171631,16,0.39488348948227,31.7031344231623,25,1.26812537692649,0,0,0,10.412121735112,13,0.800932441162463,0,0,0,3.15906791585816,8,0.394883489482269,0,0,0,15.8267237255432,12,1.31889364379527,1,0,1,0.0916124858330443,10.8033895259172,0.0916124858330443
grid_10822,11.8345998271509,17,0.696152931008874,34.1756099204237,20,1.70878049602118,14.7262317445025,32,0.460194742015704,0,0,0,11.8345998271509,17,0.696152931008874,0,0,0,17.0878049602118,10,1.70878049602118,0,0,0,7.36311587225127,16,0.460194742015704,3,0,3,1.29522950275833,7.98090364978345,1.29522950275833
grid_10823,18.1291870897044,9,2.01435412107827,55.5610056442952,16,3.47256285276845,29.5592406661401,18,1.64218003700778,0,0,0,18.1291870897044,9,2.01435412107827,0,0,0,27.7805028221476,8,3.47256285276845,0,0,0,14.7796203330701,9,1.64218003700778,0,0,0,5.10488283329838,5.10488283329838,6.38605313015291
grid_10824,13.2462525289778,14,0.946160894926987,27.2001066887027,22,1.23636848585012,23.8532166285147,22,1.08423711947794,0,0,0,13.2462525289778,14,0.946160894926987,0,0,0,13.6000533443514,11,1.23636848585012,0,0,0,11.9266083142574,11,1.08423711947794,5,2,3,0.516621694372576,1.45780239238608,0.516621694372576
grid_10825,0.0135293587083972,1,0.0135293587083972,0,0,0,0.0457596095179988,2,0.0228798047589994,0,0,0,0.0135293587083972,1,0.0135293587083972,0,0,0,0,0,0,0,0,0,0.0228798047589994,1,0.0228798047589994,0,0,0,3.44978406677398,4.6329288595834,3.44978406677398
grid_10826,0.531914893617021,1,0.531914893617021,2.61816496756256,2,1.30908248378128,0,0,0,0,0,0,0.531914893617021,1,0.531914893617021,0,0,0,1.30908248378128,1,1.30908248378128,0,0,0,0,0,0,0,0,0,3.12285430174932,3.12285430174932,12.0652213126889
grid_10827,5.60207912214843,1,5.60207912214843,15.5507559395248,2,7.77537796976242,10.5333333333333,2,5.26666666666667,5.60207912214843,1,5.60207912214843,0,0,0,7.77537796976242,1,7.77537796976242,0,0,0,5.26666666666667,1,5.26666666666667,0,0,0,1,1,0,2.07928530837791,2.07928530837791,297.591324195577
grid_10828,1.67484839734334,1,1.67484839734334,3.02375809935205,2,1.51187904967603,3.4,2,1.7,1.67484839734334,1,1.67484839734334,0,0,0,1.51187904967603,1,1.51187904967603,0,0,0,1.7,1,1.7,0,0,0,0,0,0,7.93448624775559,10.5350516581403,297.824576645626
grid_10829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.855829030319711,7.76255516439852,0.855829030319711
grid_10830,8.79590017675276,6,1.46598336279213,22.4411746543475,8,2.80514683179343,14.2580289336406,12,1.18816907780338,0,0,0,8.79590017675276,6,1.46598336279213,0,0,0,11.2205873271737,4,2.80514683179343,0,0,0,7.12901446682031,6,1.18816907780338,0,0,0,4.23262992652208,16.3456448979635,4.23262992652208
grid_10831,4.41972905158296,9,0.49108100573144,10.4237468098218,16,0.65148417561386,7.85797947033437,14,0.561284247881026,0,0,0,4.41972905158296,9,0.49108100573144,0,0,0,5.21187340491088,8,0.65148417561386,0,0,0,3.92898973516719,7,0.561284247881026,1,0,1,0.673541041162914,22.2956542510498,0.673541041162914
grid_10832,10.9499350948971,13,0.842302699607473,16.1429346589585,20,0.807146732947924,24.9502846077109,25,0.998011384308434,0,0,0,10.9438293432791,12,0.911985778606594,0,0,0,8.07146732947924,10,0.807146732947924,0,0,0,12.4701736066478,12,1.03918113388732,1,0,1,0.286133746966074,15.4808932433016,0.286133746966074
grid_10833,13.0604423928194,15,0.870696159521291,18.5192385147172,18,1.02884658415096,30.3293488844157,26,1.16651341863137,0,0,0,13.0604423928194,15,0.870696159521291,0,0,0,9.2596192573586,9,1.02884658415096,0,0,0,15.1646744422078,13,1.16651341863137,2,0,2,2.02049884535756,11.1933353676832,2.02049884535756
grid_10834,14.2390918598246,11,1.29446289634769,46.7920402641012,20,2.33960201320506,9.30378651634743,18,0.516877028685969,0,0,0,14.2390918598246,11,1.29446289634769,0,0,0,23.3960201320506,10,2.33960201320506,0,0,0,4.65189325817372,9,0.516877028685968,0,0,0,6.27686030865148,9.70207648361692,6.27686030865148
grid_10835,6.68783485453672,7,0.955404979219531,19.8949211305026,12,1.65791009420855,10.1612896731779,12,0.846774139431495,0,0,0,6.68783485453672,7,0.955404979219531,0,0,0,9.94746056525127,6,1.65791009420855,0,0,0,5.08064483658897,6,0.846774139431495,1,0,1,1.61309154049854,6.24373523101676,1.61309154049854
grid_10836,0.131927790543358,3,0.0439759301811194,0.137903575189578,4,0.0344758937973945,0.293040293040293,2,0.146520146520147,0,0,0,0.131927790543358,3,0.0439759301811194,0,0,0,0.068951787594789,2,0.0344758937973945,0,0,0,0.146520146520147,1,0.146520146520147,2,1,1,0.875594420049714,1.24904242863173,0.875594420049714
grid_10837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.97152221324582,1.97152221324582,295.067380321129
grid_10838,5.02454519203003,1,5.02454519203003,8.63930885529158,2,4.31965442764579,10.2666666666667,2,5.13333333333333,5.02454519203003,1,5.02454519203003,0,0,0,4.31965442764579,1,4.31965442764579,0,0,0,5.13333333333333,1,5.13333333333333,0,0,0,0,0,0,6.18132197747267,6.18132197747267,295.179207109731
grid_10839,0.885066865979345,5,0.177013373195869,1.43186204014406,4,0.357965510036014,2.01264519235156,10,0.201264519235156,0,0,0,0.885066865979345,5,0.177013373195869,0,0,0,0.715931020072028,2,0.357965510036014,0,0,0,1.00632259617578,5,0.201264519235156,1,0,1,1.34897535905538,12.5980387386774,1.34897535905538
grid_10840,14.1518088958496,8,1.7689761119812,40.0232518864365,10,4.00232518864365,20.0572067499,14,1.43265762499286,0,0,0,14.1518088958496,8,1.7689761119812,0,0,0,20.0116259432183,5,4.00232518864365,0,0,0,10.02860337495,7,1.43265762499286,3,0,3,0.162812442079886,20.9912701976609,0.162812442079886
grid_10841,8.97282710347516,10,0.897282710347516,24.3321814150044,16,1.52076133843777,13.771779087285,16,0.860736192955312,0,0,0,8.97282710347516,10,0.897282710347516,0,0,0,12.1660907075022,8,1.52076133843777,0,0,0,6.8858895436425,8,0.860736192955312,1,0,1,0.775467370368024,20.3126287312188,0.775467370368024
grid_10842,21.3851224326254,13,1.64500941789426,55.0582569892769,22,2.50264804496713,28.6770144237862,25,1.14708057695145,0,0,0,21.3606994261533,12,1.78005828551277,0,0,0,27.5291284946384,11,2.50264804496713,0,0,0,14.3186324230627,12,1.19321936858856,0,0,0,4.75350938424784,15.142258300554,4.75350938424784
grid_10843,9.24400921299615,14,0.660286372356868,25.4120280433678,20,1.27060140216839,13.3978651940937,18,0.744325844116317,0,0,0,9.24400921299615,14,0.660286372356868,0,0,0,12.7060140216839,10,1.27060140216839,0,0,0,6.69893259704685,9,0.744325844116317,1,0,1,2.78758798564528,12.9800517748,2.78758798564528
grid_10844,22.1308336593545,11,2.01189396903222,66.2556768189894,20,3.31278384094947,30.4037648361821,18,1.68909804645456,0,0,0,22.1308336593545,11,2.01189396903222,0,0,0,33.1278384094947,10,3.31278384094947,0,0,0,15.201882418091,9,1.68909804645456,1,0,1,2.70956138662521,9.68244202971405,2.70956138662521
grid_10845,0.564837217374875,2,0.282418608687438,1.86875180825041,4,0.467187952062602,0.534213213920968,2,0.267106606960484,0,0,0,0.564837217374875,2,0.282418608687438,0,0,0,0.934375904125204,2,0.467187952062602,0,0,0,0.267106606960484,1,0.267106606960484,0,0,0,3.15987004915512,5.64429885039231,3.15987004915512
grid_10846,1.03956107421311,1,1.03956107421311,7.34341252699784,2,3.67170626349892,1.26666666666667,2,0.633333333333333,1.03956107421311,1,1.03956107421311,0,0,0,3.67170626349892,1,3.67170626349892,0,0,0,0.633333333333333,1,0.633333333333333,0,0,0,1,1,0,2.63645887357319,2.63645887357319,292.591741173647
grid_10847,0.404273751082876,1,0.404273751082876,3.88768898488121,2,1.9438444924406,0.333333333333333,2,0.166666666666667,0.404273751082876,1,0.404273751082876,0,0,0,1.9438444924406,1,1.9438444924406,0,0,0,0.166666666666667,1,0.166666666666667,0,0,0,0,0,0,9.09933759241458,9.85454837936664,292.828827582964
grid_10848,2.63756150694935,6,0.439593584491558,2.47620785064915,4,0.619051962662288,7.45422152993601,10,0.745422152993601,0,0,0,2.63756150694935,6,0.439593584491558,0,0,0,1.23810392532458,2,0.619051962662288,0,0,0,3.72711076496801,5,0.745422152993601,0,0,0,4.87109215363113,17.5260919044173,4.87109215363113
grid_10849,7.47637584091997,8,0.934546980114996,17.1970810653424,14,1.22836293323874,13.5427628488534,12,1.12856357073779,0,0,0,7.47637584091997,8,0.934546980114996,0,0,0,8.59854053267121,7,1.22836293323875,0,0,0,6.77138142442672,6,1.12856357073779,1,0,1,2.01657852012751,25.2100717240977,2.01657852012751
grid_10850,9.93970185792736,11,0.903609259811578,31.6441216502672,20,1.58220608251336,10.503534942965,18,0.583529719053608,0,0,0,9.93970185792736,11,0.903609259811578,0,0,0,15.8220608251336,10,1.58220608251336,0,0,0,5.25176747148248,9,0.583529719053608,0,0,0,3.44356426880331,19.4450398164236,3.44356426880331
grid_10851,26.3786171466391,11,2.39805610423992,81.0490181041062,18,4.5027232280059,28.5218734059408,22,1.29644879117913,0,0,0,26.3786171466391,11,2.39805610423992,0,0,0,40.5245090520531,9,4.5027232280059,0,0,0,14.2609367029704,11,1.29644879117913,1,0,1,1.34879759489803,16.0233640657533,1.34879759489803
grid_10852,11.7515344475723,10,1.17515344475723,27.7541144500092,16,1.73463215312557,19.4215933234849,16,1.21384958271781,0,0,0,11.7515344475723,10,1.17515344475723,0,0,0,13.8770572250046,8,1.73463215312557,0,0,0,9.71079666174247,8,1.21384958271781,0,0,0,3.80603123275155,13.7642409342525,3.80603123275155
grid_10853,4.58490528349175,4,1.14622632087294,16.3203813328384,6,2.72006355547306,3.36011077834847,8,0.420013847293558,0,0,0,4.58490528349175,4,1.14622632087294,0,0,0,8.16019066641919,3,2.72006355547306,0,0,0,1.68005538917423,4,0.420013847293558,1,0,1,2.06340020302881,9.89149175937556,2.06340020302881
grid_10854,2.51227259601502,1,2.51227259601502,5.18358531317495,2,2.59179265658747,5,2,2.5,2.51227259601502,1,2.51227259601502,0,0,0,2.59179265658747,1,2.59179265658747,0,0,0,2.5,1,2.5,0,0,0,0,0,0,4.97892175957658,4.97892175957658,290.181141834681
grid_10855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.815106649981478,14.9564156927046,0.815106649981478
