term,estimate,std_error,statistic,p_value,individual_id,sex,n_true,n_total,ci_lb,ci_ub,evi_mean_mean,distance_to_water_km_mean,distance_to_settlement_km_mean,human_modification_mean,slope_mean,evi_mean_range,distance_to_water_km_range,distance_to_settlement_km_range,human_modification_range,slope_range,season
distance_to_settlement_km,-0.0852965919855605,0.106502972419297,-0.800884614278668,0.423198447979609,EF0146,F,1224,13464,-0.294042417927383,0.123449233956262,2660.33830347362,7.18709591042031,16.6519953441351,0.0957201328767719,0.512135131247571,1317.30517578125,21.2771754711866,51.2370491027832,0.545154239982367,2.29847068083473,wet_season
human_modification,-0.0671921130934968,0.0396684108352948,-1.69384433806743,0.0902948663168438,EF0146,F,1224,13464,-0.144942198330675,0.0105579721436811,2660.33830347362,7.18709591042031,16.6519953441351,0.0957201328767719,0.512135131247571,1317.30517578125,21.2771754711866,51.2370491027832,0.545154239982367,2.29847068083473,wet_season
slope,-0.0138375666397032,0.0310135127499498,-0.446178630304481,0.655468217964333,EF0146,F,1224,13464,-0.0746240516296048,0.0469489183501985,2660.33830347362,7.18709591042031,16.6519953441351,0.0957201328767719,0.512135131247571,1317.30517578125,21.2771754711866,51.2370491027832,0.545154239982367,2.29847068083473,wet_season
evi_mean,-0.19267147842657,0.0663549688008353,-2.90364809009064,0.00368842487620811,EF0151,F,777,8547,-0.322727217276207,-0.0626157395769323,2839.02048681761,14.1075770777803,20.6617840040099,0.0934479081410685,0.559261712432354,1274.1533203125,30.4584301710129,63.6800042837858,0.544998914003372,4.8661964838393,wet_season
distance_to_water_km,0.347403240325824,0.10994337821474,3.15983778165594,0.00157857001839294,EF0151,F,777,8547,0.131914219024933,0.562892261626714,2839.02048681761,14.1075770777803,20.6617840040099,0.0934479081410685,0.559261712432354,1274.1533203125,30.4584301710129,63.6800042837858,0.544998914003372,4.8661964838393,wet_season
distance_to_settlement_km,0.0326080374592414,0.133792140122229,0.243721622432017,0.807446425978396,EF0151,F,777,8547,-0.229624557180327,0.29484063209881,2839.02048681761,14.1075770777803,20.6617840040099,0.0934479081410685,0.559261712432354,1274.1533203125,30.4584301710129,63.6800042837858,0.544998914003372,4.8661964838393,wet_season
human_modification,-0.0394009914959454,0.0443434761221591,-0.888540884512574,0.374249873804288,EF0151,F,777,8547,-0.126314204695377,0.0475122217034864,2839.02048681761,14.1075770777803,20.6617840040099,0.0934479081410685,0.559261712432354,1274.1533203125,30.4584301710129,63.6800042837858,0.544998914003372,4.8661964838393,wet_season
slope,-0.0370715059300893,0.0408798085882601,-0.906841475298286,0.364490633561311,EF0151,F,777,8547,-0.117195930763079,0.0430529189029004,2839.02048681761,14.1075770777803,20.6617840040099,0.0934479081410685,0.559261712432354,1274.1533203125,30.4584301710129,63.6800042837858,0.544998914003372,4.8661964838393,wet_season
evi_mean,-0.183356732077314,0.0624939026821801,-2.93399394513407,0.00334630736215527,EF0076,F,360,3960,-0.305844781334387,-0.0608686828202414,2877.45558092522,3.68998802402004,13.1159915779576,0.0599800424189354,0.662229474826076,1527.54370117188,12.9671277999878,21.096594184637,0.37133576720953,3.54254499729722,wet_season
distance_to_water_km,-0.56729559062496,0.18193146445225,-3.11818295055748,0.00181969808119781,EF0076,F,360,3960,-0.92388126095137,-0.21070992029855,2877.45558092522,3.68998802402004,13.1159915779576,0.0599800424189354,0.662229474826076,1527.54370117188,12.9671277999878,21.096594184637,0.37133576720953,3.54254499729722,wet_season
distance_to_settlement_km,0.556722045041109,0.200348101753009,2.77877374514605,0.00545645161165731,EF0076,F,360,3960,0.164039765605212,0.949404324477006,2877.45558092522,3.68998802402004,13.1159915779576,0.0599800424189354,0.662229474826076,1527.54370117188,12.9671277999878,21.096594184637,0.37133576720953,3.54254499729722,wet_season
human_modification,-0.207120335616575,0.0813728400715839,-2.54532514085007,0.0109176028210109,EF0076,F,360,3960,-0.366611102156879,-0.04762956907627,2877.45558092522,3.68998802402004,13.1159915779576,0.0599800424189354,0.662229474826076,1527.54370117188,12.9671277999878,21.096594184637,0.37133576720953,3.54254499729722,wet_season
