term,estimate,std_error,statistic,p_value,season,r_sq,individual_id,sex,n_total,ci_lb,ci_ub,evi_mean_mean,distance_to_water_km_mean,distance_to_settlement_km_mean,human_modification_mean,slope_mean,evi_mean_range,distance_to_water_km_range,distance_to_settlement_km_range,human_modification_range,slope_range
slope,0.269202562853578,0.0255879027337533,10.5206966610229,6.93588311800306e-26,dry_season,0.0891709482336272,5782,M,3706,0.219050273495421,0.319354852211734,2990.70814095018,9.44383696774481,3.51438358819631,0.0732244912096901,1.35160476737291,1577.43579101562,21.430997684598,8.75092847645283,0.629830543417484,13.4435767233372
evi_mean,-0.0614940485673082,0.0301356309684157,-2.04057610845309,0.041292978937629,wet_season,0.0660978940094195,5782,M,3706,-0.120559885265403,-0.00242821186921337,2990.70814095018,9.44383696774481,3.51438358819631,0.0732244912096901,1.35160476737291,1577.43579101562,21.430997684598,8.75092847645283,0.629830543417484,13.4435767233372
distance_to_water_km,0.0321617936315308,0.0213825504879471,1.50411400406419,0.132552015080413,wet_season,0.0660978940094195,5782,M,3706,-0.0097480053248454,0.0740715925879071,2990.70814095018,9.44383696774481,3.51438358819631,0.0732244912096901,1.35160476737291,1577.43579101562,21.430997684598,8.75092847645283,0.629830543417484,13.4435767233372
distance_to_settlement_km,0.150108587362809,0.0247260736983394,6.07086224825459,1.2722528572677e-09,wet_season,0.0660978940094195,5782,M,3706,0.101645482914064,0.198571691811555,2990.70814095018,9.44383696774481,3.51438358819631,0.0732244912096901,1.35160476737291,1577.43579101562,21.430997684598,8.75092847645283,0.629830543417484,13.4435767233372
human_modification,-0.148061551192043,0.0348493202191774,-4.24862092749132,2.15090528835721e-05,wet_season,0.0660978940094195,5782,M,3706,-0.216366218821631,-0.0797568835624557,2990.70814095018,9.44383696774481,3.51438358819631,0.0732244912096901,1.35160476737291,1577.43579101562,21.430997684598,8.75092847645283,0.629830543417484,13.4435767233372
slope,0.107069971535061,0.0211740262940268,5.05666565481057,4.26650275097288e-07,wet_season,0.0660978940094195,5782,M,3706,0.0655688799987687,0.148571063071354,2990.70814095018,9.44383696774481,3.51438358819631,0.0732244912096901,1.35160476737291,1577.43579101562,21.430997684598,8.75092847645283,0.629830543417484,13.4435767233372
evi_mean,-0.30794292948721,0.0251463602839011,-12.2460239179965,1.76436182941386e-34,whole_year,0.243763094416772,5781,F,3448,-0.357229795643656,-0.258656063330764,3032.67912352666,12.7449235327351,3.90284654659192,0.0393740211303122,1.69539487887424,1508.71557617188,21.6408106088638,8.73729613795877,0.629312579054386,12.8529950380325
distance_to_water_km,0.14555336214934,0.0211939418851194,6.86768714089642,6.52511256173256e-12,whole_year,0.243763094416772,5781,F,3448,0.104013236054506,0.187093488244174,3032.67912352666,12.7449235327351,3.90284654659192,0.0393740211303122,1.69539487887424,1508.71557617188,21.6408106088638,8.73729613795877,0.629312579054386,12.8529950380325
distance_to_settlement_km,0.142441538619499,0.0202058742848483,7.04951127634756,1.79547284392113e-12,whole_year,0.243763094416772,5781,F,3448,0.102838025021197,0.182045052217802,3032.67912352666,12.7449235327351,3.90284654659192,0.0393740211303122,1.69539487887424,1508.71557617188,21.6408106088638,8.73729613795877,0.629312579054386,12.8529950380325
human_modification,-0.201838650207479,0.0262595501122378,-7.68629505626663,1.51456991064418e-14,whole_year,0.243763094416772,5781,F,3448,-0.253307368427465,-0.150369931987493,3032.67912352666,12.7449235327351,3.90284654659192,0.0393740211303122,1.69539487887424,1508.71557617188,21.6408106088638,8.73729613795877,0.629312579054386,12.8529950380325
slope,0.383616487463734,0.0178039754611262,21.5466758141369,5.68874615516763e-103,whole_year,0.243763094416772,5781,F,3448,0.348720695559927,0.418512279367542,3032.67912352666,12.7449235327351,3.90284654659192,0.0393740211303122,1.69539487887424,1508.71557617188,21.6408106088638,8.73729613795877,0.629312579054386,12.8529950380325
evi_mean,-0.152345551594025,0.0310653793312873,-4.90402998042876,9.38901497787259e-07,dry_season,0.0675848065488825,5781,F,3448,-0.213233695083348,-0.0914574081047019,3032.67912352666,12.7449235327351,3.90284654659192,0.0393740211303122,1.69539487887424,1508.71557617188,21.6408106088638,8.73729613795877,0.629312579054386,12.8529950380325
distance_to_water_km,0.126858788469569,0.0265314609503728,4.78144753154978,1.74037430154348e-06,dry_season,0.0675848065488825,5781,F,3448,0.0748571250068386,0.1788604519323,3032.67912352666,12.7449235327351,3.90284654659192,0.0393740211303122,1.69539487887424,1508.71557617188,21.6408106088638,8.73729613795877,0.629312579054386,12.8529950380325
distance_to_settlement_km,0.165189771974357,0.0253374637844542,6.51958591355579,7.05017490157623e-11,dry_season,0.0675848065488825,5781,F,3448,0.115528342956827,0.214851200991888,3032.67912352666,12.7449235327351,3.90284654659192,0.0393740211303122,1.69539487887424,1508.71557617188,21.6408106088638,8.73729613795877,0.629312579054386,12.8529950380325
human_modification,0.0181781231525349,0.0316025040332393,0.575211481135018,0.565148278902641,dry_season,0.0675848065488825,5781,F,3448,-0.0437627847526141,0.0801190310576839,3032.67912352666,12.7449235327351,3.90284654659192,0.0393740211303122,1.69539487887424,1508.71557617188,21.6408106088638,8.73729613795877,0.629312579054386,12.8529950380325
slope,0.208368370743538,0.0221648153972499,9.40086199722604,5.41178691686293e-21,dry_season,0.0675848065488825,5781,F,3448,0.164925332564928,0.251811408922148,3032.67912352666,12.7449235327351,3.90284654659192,0.0393740211303122,1.69539487887424,1508.71557617188,21.6408106088638,8.73729613795877,0.629312579054386,12.8529950380325
evi_mean,-0.516779138163651,0.038036687456268,-13.5863339508155,4.82657466837158e-42,wet_season,0.246939198160067,5781,F,3448,-0.591331045577937,-0.442227230749366,3032.67912352666,12.7449235327351,3.90284654659192,0.0393740211303122,1.69539487887424,1508.71557617188,21.6408106088638,8.73729613795877,0.629312579054386,12.8529950380325
distance_to_water_km,0.211126981246898,0.0313565327772366,6.73310989919671,1.66074524665559e-11,wet_season,0.246939198160067,5781,F,3448,0.149668177003514,0.272585785490281,3032.67912352666,12.7449235327351,3.90284654659192,0.0393740211303122,1.69539487887424,1508.71557617188,21.6408106088638,8.73729613795877,0.629312579054386,12.8529950380325
distance_to_settlement_km,0.108040336973086,0.0295932694943233,3.65084151968443,0.000261382494377118,wet_season,0.246939198160067,5781,F,3448,0.0500375287642124,0.16604314518196,3032.67912352666,12.7449235327351,3.90284654659192,0.0393740211303122,1.69539487887424,1508.71557617188,21.6408106088638,8.73729613795877,0.629312579054386,12.8529950380325
human_modification,-0.517868048318969,0.04242300091146,-12.2072469460564,2.84348779379988e-34,wet_season,0.246939198160067,5781,F,3448,-0.601017130105431,-0.434718966532508,3032.67912352666,12.7449235327351,3.90284654659192,0.0393740211303122,1.69539487887424,1508.71557617188,21.6408106088638,8.73729613795877,0.629312579054386,12.8529950380325
slope,0.601936987380073,0.0261697502756607,23.0012507203749,4.52884653582028e-117,wet_season,0.246939198160067,5781,F,3448,0.550644276839778,0.653229697920368,3032.67912352666,12.7449235327351,3.90284654659192,0.0393740211303122,1.69539487887424,1508.71557617188,21.6408106088638,8.73729613795877,0.629312579054386,12.8529950380325
evi_mean,-0.302961527353445,0.0243532226745791,-12.4403053920945,1.57899058288689e-35,whole_year,0.253455176653086,5780,M,3528,-0.35069384379562,-0.25522921091127,3034.75744718868,12.8081008285757,3.87862357914516,0.0378658406868313,1.71739639000558,1490.77124023437,21.7290126681328,8.82484722882509,0.621604089159519,11.9590183794499
distance_to_water_km,0.162041852384858,0.0204550608956073,7.92184649128353,2.34009108835655e-15,whole_year,0.253455176653086,5780,M,3528,0.121949933029467,0.202133771740248,3034.75744718868,12.8081008285757,3.87862357914516,0.0378658406868313,1.71739639000558,1490.77124023437,21.7290126681328,8.82484722882509,0.621604089159519,11.9590183794499
distance_to_settlement_km,0.181170031801854,0.0194898427103796,9.29561282223018,1.46360605298224e-20,whole_year,0.253455176653086,5780,M,3528,0.14296994008951,0.219370123514198,3034.75744718868,12.8081008285757,3.87862357914516,0.0378658406868313,1.71739639000558,1490.77124023437,21.7290126681328,8.82484722882509,0.621604089159519,11.9590183794499
human_modification,-0.174059886829739,0.0252164182504121,-6.90264117216149,5.10444525769009e-12,whole_year,0.253455176653086,5780,M,3528,-0.223484066600546,-0.124635707058931,3034.75744718868,12.8081008285757,3.87862357914516,0.0378658406868313,1.71739639000558,1490.77124023437,21.7290126681328,8.82484722882509,0.621604089159519,11.9590183794499
slope,0.377425286702192,0.0173872140444261,21.7070593217424,1.75961931000283e-104,whole_year,0.253455176653086,5780,M,3528,0.343346347175116,0.411504226229267,3034.75744718868,12.8081008285757,3.87862357914516,0.0378658406868313,1.71739639000558,1490.77124023437,21.7290126681328,8.82484722882509,0.621604089159519,11.9590183794499
evi_mean,-0.122004957633539,0.0301686625130957,-4.04409567645164,5.25254678838524e-05,dry_season,0.075525755700894,5780,M,3528,-0.181135536159206,-0.0628743791078713,3034.75744718868,12.8081008285757,3.87862357914516,0.0378658406868313,1.71739639000558,1490.77124023437,21.7290126681328,8.82484722882509,0.621604089159519,11.9590183794499
distance_to_water_km,0.147977286458814,0.0257027072978896,5.75726458476861,8.548786524589e-09,dry_season,0.075525755700894,5780,M,3528,0.09759998015495,0.198354592762677,3034.75744718868,12.8081008285757,3.87862357914516,0.0378658406868313,1.71739639000558,1490.77124023437,21.7290126681328,8.82484722882509,0.621604089159519,11.9590183794499
distance_to_settlement_km,0.198020663336113,0.0245152857314738,8.07743648208371,6.61424610561709e-16,dry_season,0.075525755700894,5780,M,3528,0.149970703302424,0.246070623369801,3034.75744718868,12.8081008285757,3.87862357914516,0.0378658406868313,1.71739639000558,1490.77124023437,21.7290126681328,8.82484722882509,0.621604089159519,11.9590183794499
human_modification,0.0624782403681957,0.0304151321506904,2.05418276858539,0.0399580055266776,dry_season,0.075525755700894,5780,M,3528,0.00286458135284257,0.122091899383549,3034.75744718868,12.8081008285757,3.87862357914516,0.0378658406868313,1.71739639000558,1490.77124023437,21.7290126681328,8.82484722882509,0.621604089159519,11.9590183794499
slope,0.199817041892515,0.0217205263647306,9.1994567045564,3.59764105646452e-20,dry_season,0.075525755700894,5780,M,3528,0.157244810217643,0.242389273567387,3034.75744718868,12.8081008285757,3.87862357914516,0.0378658406868313,1.71739639000558,1490.77124023437,21.7290126681328,8.82484722882509,0.621604089159519,11.9590183794499
evi_mean,-0.528989972425728,0.0375254448724494,-14.0968341407754,3.97192472602908e-45,wet_season,0.250688474451458,5780,M,3528,-0.602539844375729,-0.455440100475727,3034.75744718868,12.8081008285757,3.87862357914516,0.0378658406868313,1.71739639000558,1490.77124023437,21.7290126681328,8.82484722882509,0.621604089159519,11.9590183794499
distance_to_water_km,0.233814929863377,0.0308359309471824,7.58254810804542,3.38833381342954e-14,wet_season,0.250688474451458,5780,M,3528,0.1733765052069,0.294253354519854,3034.75744718868,12.8081008285757,3.87862357914516,0.0378658406868313,1.71739639000558,1490.77124023437,21.7290126681328,8.82484722882509,0.621604089159519,11.9590183794499
distance_to_settlement_km,0.153644461029188,0.0290660302622038,5.28604902847641,1.24986408386235e-07,wet_season,0.250688474451458,5780,M,3528,0.0966750417152686,0.210613880343107,3034.75744718868,12.8081008285757,3.87862357914516,0.0378658406868313,1.71739639000558,1490.77124023437,21.7290126681328,8.82484722882509,0.621604089159519,11.9590183794499
human_modification,-0.489473416127072,0.0413172161775746,-11.8467181821591,2.23784256695152e-32,wet_season,0.250688474451458,5780,M,3528,-0.570455159835118,-0.408491672419026,3034.75744718868,12.8081008285757,3.87862357914516,0.0378658406868313,1.71739639000558,1490.77124023437,21.7290126681328,8.82484722882509,0.621604089159519,11.9590183794499
slope,0.612826202251913,0.0260763467297269,23.5012292405705,3.96238808154694e-122,wet_season,0.250688474451458,5780,M,3528,0.561716562661648,0.663935841842178,3034.75744718868,12.8081008285757,3.87862357914516,0.0378658406868313,1.71739639000558,1490.77124023437,21.7290126681328,8.82484722882509,0.621604089159519,11.9590183794499
evi_mean,0.0877947459695186,0.0289473257115412,3.03291388103997,0.00242204709785106,whole_year,0.0209512413633138,5779,M,2784,0.0310579875748979,0.144531504364139,2946.30080374356,9.57049717568395,3.46213984491318,0.104466923360145,1.15981341229387,1594.64477539062,17.9592573940754,9.02182881720364,0.640176538843662,11.6462778747082
distance_to_water_km,0.0297641620558683,0.0196601377394403,1.51393456395569,0.130042436680608,whole_year,0.0209512413633138,5779,M,2784,-0.00876970791343468,0.0682980320251714,2946.30080374356,9.57049717568395,3.46213984491318,0.104466923360145,1.15981341229387,1594.64477539062,17.9592573940754,9.02182881720364,0.640176538843662,11.6462778747082
distance_to_settlement_km,0.0760354455052994,0.0242855858072755,3.1308878488128,0.00174278701758646,whole_year,0.0209512413633138,5779,M,2784,0.0284356973230395,0.123635193687559,2946.30080374356,9.57049717568395,3.46213984491318,0.104466923360145,1.15981341229387,1594.64477539062,17.9592573940754,9.02182881720364,0.640176538843662,11.6462778747082
human_modification,0.139913412860541,0.0325715475949238,4.29557153993954,1.74243833070393e-05,whole_year,0.0209512413633138,5779,M,2784,0.0760731795744902,0.203753646146592,2946.30080374356,9.57049717568395,3.46213984491318,0.104466923360145,1.15981341229387,1594.64477539062,17.9592573940754,9.02182881720364,0.640176538843662,11.6462778747082
slope,0.0691147603231735,0.0193411066409954,3.57346462154744,0.000352288859796151,whole_year,0.0209512413633138,5779,M,2784,0.0312061913068224,0.107023329339524,2946.30080374356,9.57049717568395,3.46213984491318,0.104466923360145,1.15981341229387,1594.64477539062,17.9592573940754,9.02182881720364,0.640176538843662,11.6462778747082
evi_mean,0.20762221293546,0.0425479081941155,4.87972785849375,1.06232325205252e-06,dry_season,0.0449657265228223,5779,M,2784,0.124228312874993,0.291016112995926,2946.30080374356,9.57049717568395,3.46213984491318,0.104466923360145,1.15981341229387,1594.64477539062,17.9592573940754,9.02182881720364,0.640176538843662,11.6462778747082
distance_to_water_km,-0.16184344893534,0.0287817156748835,-5.62313417183026,1.87523638271228e-08,dry_season,0.0449657265228223,5779,M,2784,-0.218255611658112,-0.105431286212569,2946.30080374356,9.57049717568395,3.46213984491318,0.104466923360145,1.15981341229387,1594.64477539062,17.9592573940754,9.02182881720364,0.640176538843662,11.6462778747082
distance_to_settlement_km,-0.00546814609395109,0.0358369492820848,-0.152584028593211,0.878726320838441,dry_season,0.0449657265228223,5779,M,2784,-0.0757085666868372,0.064772274498935,2946.30080374356,9.57049717568395,3.46213984491318,0.104466923360145,1.15981341229387,1594.64477539062,17.9592573940754,9.02182881720364,0.640176538843662,11.6462778747082
human_modification,0.291223432980002,0.0474575216152567,6.13650740847747,8.43554320785252e-10,dry_season,0.0449657265228223,5779,M,2784,0.198206690614099,0.384240175345905,2946.30080374356,9.57049717568395,3.46213984491318,0.104466923360145,1.15981341229387,1594.64477539062,17.9592573940754,9.02182881720364,0.640176538843662,11.6462778747082
slope,0.0438083680175582,0.0286967848547457,1.52659499101738,0.126861753352623,dry_season,0.0449657265228223,5779,M,2784,-0.0124373302977434,0.10005406633286,2946.30080374356,9.57049717568395,3.46213984491318,0.104466923360145,1.15981341229387,1594.64477539062,17.9592573940754,9.02182881720364,0.640176538843662,11.6462778747082
evi_mean,0.0104518328175709,0.0323664317545854,0.322921998223983,0.746754315912965,wet_season,0.0555863834470087,5779,M,2784,-0.0529863734214165,0.0738900390565583,2946.30080374356,9.57049717568395,3.46213984491318,0.104466923360145,1.15981341229387,1594.64477539062,17.9592573940754,9.02182881720364,0.640176538843662,11.6462778747082
distance_to_water_km,0.152032188189017,0.0221090939528385,6.87645493358168,6.13603343350822e-12,wet_season,0.0555863834470087,5779,M,2784,0.108698364041454,0.19536601233658,2946.30080374356,9.57049717568395,3.46213984491318,0.104466923360145,1.15981341229387,1594.64477539062,17.9592573940754,9.02182881720364,0.640176538843662,11.6462778747082
distance_to_settlement_km,0.132484446647304,0.0270280664555154,4.90173601080032,9.49934347956524e-07,wet_season,0.0555863834470087,5779,M,2784,0.0795094363944938,0.185459456900114,2946.30080374356,9.57049717568395,3.46213984491318,0.104466923360145,1.15981341229387,1594.64477539062,17.9592573940754,9.02182881720364,0.640176538843662,11.6462778747082
human_modification,0.0256355846451251,0.0367871291838389,0.696862876062292,0.485888612523983,wet_season,0.0555863834470087,5779,M,2784,-0.0464671885551992,0.0977383578454493,2946.30080374356,9.57049717568395,3.46213984491318,0.104466923360145,1.15981341229387,1594.64477539062,17.9592573940754,9.02182881720364,0.640176538843662,11.6462778747082
slope,0.096424256519474,0.0210836920844106,4.57340470224238,4.79861986815858e-06,wet_season,0.0555863834470087,5779,M,2784,0.0551002200340292,0.137748293004919,2946.30080374356,9.57049717568395,3.46213984491318,0.104466923360145,1.15981341229387,1594.64477539062,17.9592573940754,9.02182881720364,0.640176538843662,11.6462778747082
evi_mean,-0.19499979902198,0.0270146398635764,-7.21830089191368,5.26411398997916e-13,whole_year,0.412612389251323,5778,F,2192,-0.24794849315459,-0.142051104889371,3051.57559148413,9.73983322061859,4.93610866515333,0.0220407283370791,1.3891408610953,1390.67700195312,20.9148124977946,8.93302418291569,0.529998127836734,6.04445832967759
distance_to_water_km,0.000999840001875597,0.0253800619311443,0.0393947029990765,0.968575703027429,whole_year,0.412612389251323,5778,F,2192,-0.0487450813831672,0.0507447613869184,3051.57559148413,9.73983322061859,4.93610866515333,0.0220407283370791,1.3891408610953,1390.67700195312,20.9148124977946,8.93302418291569,0.529998127836734,6.04445832967759
distance_to_settlement_km,0.385255478696263,0.026895447674599,14.3241891102676,1.54521139679862e-46,whole_year,0.412612389251323,5778,F,2192,0.332540401254049,0.437970556138477,3051.57559148413,9.73983322061859,4.93610866515333,0.0220407283370791,1.3891408610953,1390.67700195312,20.9148124977946,8.93302418291569,0.529998127836734,6.04445832967759
human_modification,-0.096025319298522,0.0305385679186996,-3.14439496816493,0.00166430643312308,whole_year,0.412612389251323,5778,F,2192,-0.155880912419173,-0.0361697261778708,3051.57559148413,9.73983322061859,4.93610866515333,0.0220407283370791,1.3891408610953,1390.67700195312,20.9148124977946,8.93302418291569,0.529998127836734,6.04445832967759
slope,0.555327249123381,0.0247412528108188,22.445397303428,1.419299110864e-111,whole_year,0.412612389251323,5778,F,2192,0.506834393614176,0.603820104632586,3051.57559148413,9.73983322061859,4.93610866515333,0.0220407283370791,1.3891408610953,1390.67700195312,20.9148124977946,8.93302418291569,0.529998127836734,6.04445832967759
evi_mean,-0.267434948270706,0.0417553651708696,-6.40480444073042,1.50562238370324e-10,dry_season,0.323311614953455,5778,F,2192,-0.349275464005611,-0.185594432535802,3051.57559148413,9.73983322061859,4.93610866515333,0.0220407283370791,1.3891408610953,1390.67700195312,20.9148124977946,8.93302418291569,0.529998127836734,6.04445832967759
distance_to_water_km,0.186199914233103,0.0390176007085948,4.77220307890656,1.82221630104688e-06,dry_season,0.323311614953455,5778,F,2192,0.109725416844257,0.262674411621949,3051.57559148413,9.73983322061859,4.93610866515333,0.0220407283370791,1.3891408610953,1390.67700195312,20.9148124977946,8.93302418291569,0.529998127836734,6.04445832967759
distance_to_settlement_km,0.432468704475495,0.0413621193251603,10.455670829527,1.38018586874593e-25,dry_season,0.323311614953455,5778,F,2192,0.351398950598181,0.513538458352809,3051.57559148413,9.73983322061859,4.93610866515333,0.0220407283370791,1.3891408610953,1390.67700195312,20.9148124977946,8.93302418291569,0.529998127836734,6.04445832967759
human_modification,0.041684817691145,0.0447602549369992,0.931290890764967,0.351703112701862,dry_season,0.323311614953455,5778,F,2192,-0.0460452819853734,0.129414917367663,3051.57559148413,9.73983322061859,4.93610866515333,0.0220407283370791,1.3891408610953,1390.67700195312,20.9148124977946,8.93302418291569,0.529998127836734,6.04445832967759
slope,0.794552374886686,0.0378715049043081,20.9802165742904,9.94395661937968e-98,dry_season,0.323311614953455,5778,F,2192,0.720324225274243,0.86878052449913,3051.57559148413,9.73983322061859,4.93610866515333,0.0220407283370791,1.3891408610953,1390.67700195312,20.9148124977946,8.93302418291569,0.529998127836734,6.04445832967759
evi_mean,-0.186313565869316,0.0323934280970536,-5.75158533116977,8.84104370179323e-09,wet_season,0.245378835868831,5778,F,2192,-0.249804684939541,-0.122822446799091,3051.57559148413,9.73983322061859,4.93610866515333,0.0220407283370791,1.3891408610953,1390.67700195312,20.9148124977946,8.93302418291569,0.529998127836734,6.04445832967759
distance_to_water_km,-0.10380286861347,0.0305968898190476,-3.39259543134509,0.000692338106972471,wet_season,0.245378835868831,5778,F,2192,-0.163772772658803,-0.0438329645681366,3051.57559148413,9.73983322061859,4.93610866515333,0.0220407283370791,1.3891408610953,1390.67700195312,20.9148124977946,8.93302418291569,0.529998127836734,6.04445832967759
distance_to_settlement_km,0.363211489938186,0.0323729199236349,11.2196085739245,3.26713310302982e-29,wet_season,0.245378835868831,5778,F,2192,0.299760566887861,0.42666241298851,3051.57559148413,9.73983322061859,4.93610866515333,0.0220407283370791,1.3891408610953,1390.67700195312,20.9148124977946,8.93302418291569,0.529998127836734,6.04445832967759
human_modification,-0.232011510096562,0.0401657002205264,-5.77635915277766,7.63343443641107e-09,wet_season,0.245378835868831,5778,F,2192,-0.310736282528794,-0.15328673766433,3051.57559148413,9.73983322061859,4.93610866515333,0.0220407283370791,1.3891408610953,1390.67700195312,20.9148124977946,8.93302418291569,0.529998127836734,6.04445832967759
slope,0.402825721837529,0.0296587644082944,13.5820129352683,5.11997315816134e-42,wet_season,0.245378835868831,5778,F,2192,0.344694543597272,0.460956900077786,3051.57559148413,9.73983322061859,4.93610866515333,0.0220407283370791,1.3891408610953,1390.67700195312,20.9148124977946,8.93302418291569,0.529998127836734,6.04445832967759
evi_mean,-0.335344064748246,0.0307932800784156,-10.8901703194426,1.28399916383206e-27,whole_year,0.238434702900923,5777,F,2735,-0.395698893701941,-0.274989235794552,3055.23703840908,13.5278138569112,3.98013660126183,0.027874679041778,1.87137942560412,1070.28442382813,21.0357689857483,8.66312663257122,0.588262442965061,8.47840231657028
distance_to_water_km,0.268391955702583,0.0258553431281642,10.3805219049761,3.04108107855609e-25,whole_year,0.238434702900923,5777,F,2735,0.217715483171381,0.319068428233785,3055.23703840908,13.5278138569112,3.98013660126183,0.027874679041778,1.87137942560412,1070.28442382813,21.0357689857483,8.66312663257122,0.588262442965061,8.47840231657028
distance_to_settlement_km,0.125906918600535,0.023226744173787,5.42077346951751,5.93417181101113e-08,whole_year,0.238434702900923,5777,F,2735,0.0803825000199125,0.171431337181158,3055.23703840908,13.5278138569112,3.98013660126183,0.027874679041778,1.87137942560412,1070.28442382813,21.0357689857483,8.66312663257122,0.588262442965061,8.47840231657028
human_modification,-0.345449208312942,0.0308129752396087,-11.2111604162419,3.59449658099003e-29,whole_year,0.238434702900923,5777,F,2735,-0.405842639782575,-0.285055776843309,3055.23703840908,13.5278138569112,3.98013660126183,0.027874679041778,1.87137942560412,1070.28442382813,21.0357689857483,8.66312663257122,0.588262442965061,8.47840231657028
slope,0.315832646721217,0.0210385324977111,15.0121044210464,6.11755726789909e-51,whole_year,0.238434702900923,5777,F,2735,0.274597123025703,0.357068170416731,3055.23703840908,13.5278138569112,3.98013660126183,0.027874679041778,1.87137942560412,1070.28442382813,21.0357689857483,8.66312663257122,0.588262442965061,8.47840231657028
evi_mean,-0.25865245745886,0.0418178366573127,-6.18521851281921,6.20165044086859e-10,dry_season,0.121209732235623,5777,F,2735,-0.340615417307193,-0.176689497610528,3055.23703840908,13.5278138569112,3.98013660126183,0.027874679041778,1.87137942560412,1070.28442382813,21.0357689857483,8.66312663257122,0.588262442965061,8.47840231657028
distance_to_water_km,0.15054012878631,0.03501207545379,4.29966309723619,1.71057949868278e-05,dry_season,0.121209732235623,5777,F,2735,0.0819164608968815,0.219163796675738,3055.23703840908,13.5278138569112,3.98013660126183,0.027874679041778,1.87137942560412,1070.28442382813,21.0357689857483,8.66312663257122,0.588262442965061,8.47840231657028
distance_to_settlement_km,0.0718141976932678,0.0314525602679823,2.28325443402368,0.0224153853747854,dry_season,0.121209732235623,5777,F,2735,0.0101671795680225,0.133461215818513,3055.23703840908,13.5278138569112,3.98013660126183,0.027874679041778,1.87137942560412,1070.28442382813,21.0357689857483,8.66312663257122,0.588262442965061,8.47840231657028
human_modification,-0.467006771013399,0.0455541131106175,-10.2516927479058,1.16288887752125e-24,dry_season,0.121209732235623,5777,F,2735,-0.556292832710209,-0.377720709316589,3055.23703840908,13.5278138569112,3.98013660126183,0.027874679041778,1.87137942560412,1070.28442382813,21.0357689857483,8.66312663257122,0.588262442965061,8.47840231657028
slope,0.256009410012254,0.0284731950234569,8.99124280929298,2.44450342857643e-19,dry_season,0.121209732235623,5777,F,2735,0.200201947766278,0.311816872258229,3055.23703840908,13.5278138569112,3.98013660126183,0.027874679041778,1.87137942560412,1070.28442382813,21.0357689857483,8.66312663257122,0.588262442965061,8.47840231657028
evi_mean,-0.401192483531253,0.0372577416482153,-10.7680301001409,4.87315996362353e-27,wet_season,0.210190765748775,5777,F,2735,-0.474217657161755,-0.328167309900751,3055.23703840908,13.5278138569112,3.98013660126183,0.027874679041778,1.87137942560412,1070.28442382813,21.0357689857483,8.66312663257122,0.588262442965061,8.47840231657028
distance_to_water_km,0.372667565487592,0.0312724861660969,11.9167872841401,9.67685665905509e-33,wet_season,0.210190765748775,5777,F,2735,0.311373492602042,0.433961638373142,3055.23703840908,13.5278138569112,3.98013660126183,0.027874679041778,1.87137942560412,1070.28442382813,21.0357689857483,8.66312663257122,0.588262442965061,8.47840231657028
distance_to_settlement_km,0.179893596952507,0.0278621030913457,6.45656921025405,1.07103212041296e-10,wet_season,0.210190765748775,5777,F,2735,0.125283874893469,0.234503319011545,3055.23703840908,13.5278138569112,3.98013660126183,0.027874679041778,1.87137942560412,1070.28442382813,21.0357689857483,8.66312663257122,0.588262442965061,8.47840231657028
human_modification,-0.269279393663241,0.0365946264091588,-7.35844084463302,1.86070679329052e-13,wet_season,0.210190765748775,5777,F,2735,-0.341004861425192,-0.197553925901289,3055.23703840908,13.5278138569112,3.98013660126183,0.027874679041778,1.87137942560412,1070.28442382813,21.0357689857483,8.66312663257122,0.588262442965061,8.47840231657028
slope,0.369441495114288,0.0251300590142021,14.7011789707896,6.33471183880849e-49,wet_season,0.210190765748775,5777,F,2735,0.320186579446452,0.418696410782125,3055.23703840908,13.5278138569112,3.98013660126183,0.027874679041778,1.87137942560412,1070.28442382813,21.0357689857483,8.66312663257122,0.588262442965061,8.47840231657028
evi_mean,-0.279121107531169,0.0330282201199647,-8.45098847341302,2.8884677576486e-17,whole_year,0.500069766774993,5775,F,2333,-0.3438564189663,-0.214385796096039,3008.27946996056,11.7791156215163,3.83652558241582,0.0339405315313798,1.78289972627005,1199.4541015625,21.7464593052864,8.76299917697907,0.516125206369907,9.74071896076207
distance_to_water_km,-0.587102244706082,0.0277443025557061,-21.1611823194068,2.17695033026369e-99,whole_year,0.500069766774993,5775,F,2333,-0.641481077715266,-0.532723411696898,3008.27946996056,11.7791156215163,3.83652558241582,0.0339405315313798,1.78289972627005,1199.4541015625,21.7464593052864,8.76299917697907,0.516125206369907,9.74071896076207
distance_to_settlement_km,0.152012692893655,0.0244737969009836,6.21124272251952,5.25672022782807e-10,whole_year,0.500069766774993,5775,F,2333,0.104044050967727,0.199981334819583,3008.27946996056,11.7791156215163,3.83652558241582,0.0339405315313798,1.78289972627005,1199.4541015625,21.7464593052864,8.76299917697907,0.516125206369907,9.74071896076207
human_modification,-0.258221312356071,0.0281252529900091,-9.18111963109447,4.26632138822003e-20,whole_year,0.500069766774993,5775,F,2333,-0.313346808216489,-0.203095816495653,3008.27946996056,11.7791156215163,3.83652558241582,0.0339405315313798,1.78289972627005,1199.4541015625,21.7464593052864,8.76299917697907,0.516125206369907,9.74071896076207
