term,estimate,std.error,conf.low,conf.high,sig,cutoff,max_inner_edge,n_vertices,aic,sanity_checks,response,log_cpo_approx,clean_response,clean_term
mat_coef_scaled,0.000661306315235332,0.000555653382889277,-0.000427754303115496,0.00175036693358616,non-significant,16,100,1353,-393595.314218675,TRUE,habitat_diversity_1000m_coef,2.80221954338203,Habitat Diversity Trend (1000m),MAT Trend
prec_coef_scaled,-0.00362783702672314,0.000622949642220405,-0.00484879588965725,-0.00240687816378903,negative,16,100,1353,-393595.314218675,TRUE,habitat_diversity_1000m_coef,2.80221954338203,Habitat Diversity Trend (1000m),Precipitation Trend
n_deposition_scaled,-0.00162370587655747,0.000528001905697651,-0.00265857059549338,-0.000588841157621562,negative,16,100,1353,-393595.314218675,TRUE,habitat_diversity_1000m_coef,2.80221954338203,Habitat Diversity Trend (1000m),Nitrogen deposition
fire_frequency_scaled,0.000283869216923776,0.000121484408881202,4.57641508334819e-05,0.00052197428301407,positive,16,100,1353,-393595.314218675,TRUE,habitat_diversity_1000m_coef,2.80221954338203,Habitat Diversity Trend (1000m),Fire frequency
burned_area_coef_scaled,0.000268475090678154,9.75622419219708e-05,7.72566102601075e-05,0.000459693571096201,positive,16,100,1353,-393595.314218675,TRUE,habitat_diversity_1000m_coef,2.80221954338203,Habitat Diversity Trend (1000m),Burned Area Trend
(Intercept),-0.00134423951843951,0.00672140941552187,-0.0145179598982108,0.0118294808613318,non-significant,16,50,3171,-393634.794424463,TRUE,habitat_diversity_1000m_coef,2.80254240206211,Habitat Diversity Trend (1000m),(Intercept)
mean_density_km2_scaled,-0.00410220535623304,0.00527709548014644,-0.0144451224402992,0.00624071172783308,non-significant,16,50,3171,-393634.794424463,TRUE,habitat_diversity_1000m_coef,2.80254240206211,Habitat Diversity Trend (1000m),Mean Elephant Density
density_km2_estimate_scaled,0.00104876096954341,0.00134128606533378,-0.00158011141147624,0.00367763335056305,non-significant,16,50,3171,-393634.794424463,TRUE,habitat_diversity_1000m_coef,2.80254240206211,Habitat Diversity Trend (1000m),Elephant Density Trend
mat_coef_scaled,0.000729477147493954,0.000556446184494757,-0.0003611373334505,0.00182009162843841,non-significant,16,50,3171,-393634.794424463,TRUE,habitat_diversity_1000m_coef,2.80254240206211,Habitat Diversity Trend (1000m),MAT Trend
prec_coef_scaled,-0.00358899900403398,0.000624935694711521,-0.00481385045832208,-0.00236414754974588,negative,16,50,3171,-393634.794424463,TRUE,habitat_diversity_1000m_coef,2.80254240206211,Habitat Diversity Trend (1000m),Precipitation Trend
n_deposition_scaled,-0.0013673018919968,0.000585101355401477,-0.00251407947588927,-0.000220524308104338,negative,16,50,3171,-393634.794424463,TRUE,habitat_diversity_1000m_coef,2.80254240206211,Habitat Diversity Trend (1000m),Nitrogen deposition
fire_frequency_scaled,0.000269398511327712,0.000121556416459504,3.1152312977333e-05,0.000507644709678091,positive,16,50,3171,-393634.794424463,TRUE,habitat_diversity_1000m_coef,2.80254240206211,Habitat Diversity Trend (1000m),Fire frequency
burned_area_coef_scaled,0.000274871924157144,9.75975077077549e-05,8.35843240690737e-05,0.000466159524245214,positive,16,50,3171,-393634.794424463,TRUE,habitat_diversity_1000m_coef,2.80254240206211,Habitat Diversity Trend (1000m),Burned Area Trend
(Intercept),0.000309347220461708,0.00429270750333953,-0.00810420488224862,0.00872289932317204,non-significant,14,150,1244,-394773.921106209,TRUE,habitat_diversity_1000m_coef,2.810688043959,Habitat Diversity Trend (1000m),(Intercept)
mean_density_km2_scaled,-0.000234426178723041,0.0035723583073312,-0.00723611980096466,0.00676726744351858,non-significant,14,150,1244,-394773.921106209,TRUE,habitat_diversity_1000m_coef,2.810688043959,Habitat Diversity Trend (1000m),Mean Elephant Density
density_km2_estimate_scaled,0.000238675139078392,0.0008694798501497,-0.0014654740524983,0.00194282433065509,non-significant,14,150,1244,-394773.921106209,TRUE,habitat_diversity_1000m_coef,2.810688043959,Habitat Diversity Trend (1000m),Elephant Density Trend
mat_coef_scaled,0.0015641165139414,0.000580729235282031,0.000425908128019131,0.00270232489986367,positive,14,150,1244,-394773.921106209,TRUE,habitat_diversity_1000m_coef,2.810688043959,Habitat Diversity Trend (1000m),MAT Trend
prec_coef_scaled,-0.0019388775621863,0.000663132301066175,-0.00323859298926118,-0.000639162135111425,negative,14,150,1244,-394773.921106209,TRUE,habitat_diversity_1000m_coef,2.810688043959,Habitat Diversity Trend (1000m),Precipitation Trend
n_deposition_scaled,-0.000891182069761204,0.000536999748748889,-0.00194368223701608,0.000161318097493676,non-significant,14,150,1244,-394773.921106209,TRUE,habitat_diversity_1000m_coef,2.810688043959,Habitat Diversity Trend (1000m),Nitrogen deposition
fire_frequency_scaled,-5.1001977961793e-05,0.000124005750062835,-0.000294048781960826,0.00019204482603724,non-significant,14,150,1244,-394773.921106209,TRUE,habitat_diversity_1000m_coef,2.810688043959,Habitat Diversity Trend (1000m),Fire frequency
burned_area_coef_scaled,0.000157111661931657,9.88489378435053e-05,-3.66286961516519e-05,0.000350852020014966,non-significant,14,150,1244,-394773.921106209,TRUE,habitat_diversity_1000m_coef,2.810688043959,Habitat Diversity Trend (1000m),Burned Area Trend
(Intercept),-0.000264809569563038,0.00426614619202322,-0.00862630245871124,0.00809668331958516,non-significant,14,100,1521,-394775.127302393,TRUE,habitat_diversity_1000m_coef,2.81070805083373,Habitat Diversity Trend (1000m),(Intercept)
mean_density_km2_scaled,0.000163199198642712,0.00355409689434519,-0.00680270271183952,0.00712910110912494,non-significant,14,100,1521,-394775.127302393,TRUE,habitat_diversity_1000m_coef,2.81070805083373,Habitat Diversity Trend (1000m),Mean Elephant Density
density_km2_estimate_scaled,0.000228835647224162,0.000866153851697329,-0.00146879470717325,0.00192646600162157,non-significant,14,100,1521,-394775.127302393,TRUE,habitat_diversity_1000m_coef,2.81070805083373,Habitat Diversity Trend (1000m),Elephant Density Trend
mat_coef_scaled,0.00155842395746642,0.00058070334636089,0.000420266312897187,0.00269658160203565,positive,14,100,1521,-394775.127302393,TRUE,habitat_diversity_1000m_coef,2.81070805083373,Habitat Diversity Trend (1000m),MAT Trend
prec_coef_scaled,-0.00195342390806793,0.000663038939216978,-0.00325295634928085,-0.000653891466855011,negative,14,100,1521,-394775.127302393,TRUE,habitat_diversity_1000m_coef,2.81070805083373,Habitat Diversity Trend (1000m),Precipitation Trend
n_deposition_scaled,-0.000896462851457728,0.000536257602186651,-0.00194750843817937,0.000154582735263915,non-significant,14,100,1521,-394775.127302393,TRUE,habitat_diversity_1000m_coef,2.81070805083373,Habitat Diversity Trend (1000m),Nitrogen deposition
fire_frequency_scaled,-5.11658278843099e-05,0.000124007769629294,-0.000294216590160866,0.000191884934392246,non-significant,14,100,1521,-394775.127302393,TRUE,habitat_diversity_1000m_coef,2.81070805083373,Habitat Diversity Trend (1000m),Fire frequency
burned_area_coef_scaled,0.000157600569658028,9.88533268092757e-05,-3.61483906401196e-05,0.000351349529956177,non-significant,14,100,1521,-394775.127302393,TRUE,habitat_diversity_1000m_coef,2.81070805083373,Habitat Diversity Trend (1000m),Burned Area Trend
(Intercept),-0.000644073718455011,0.00321568744420796,-0.00694670529464028,0.00565855785773025,non-significant,14,50,3283,-394809.097825808,TRUE,habitat_diversity_1000m_coef,2.81082100199422,Habitat Diversity Trend (1000m),(Intercept)
mean_density_km2_scaled,0.000601308491798073,0.00291163938742433,-0.00510539984352187,0.00630801682711802,non-significant,14,50,3283,-394809.097825808,TRUE,habitat_diversity_1000m_coef,2.81082100199422,Habitat Diversity Trend (1000m),Mean Elephant Density
density_km2_estimate_scaled,0.000322791331152511,0.000839383154552821,-0.00132236942100064,0.00196795208330566,non-significant,14,50,3283,-394809.097825808,TRUE,habitat_diversity_1000m_coef,2.81082100199422,Habitat Diversity Trend (1000m),Elephant Density Trend
mat_coef_scaled,0.00149737456380781,0.000578458115213826,0.000363617491423787,0.00263113163619183,positive,14,50,3283,-394809.097825808,TRUE,habitat_diversity_1000m_coef,2.81082100199422,Habitat Diversity Trend (1000m),MAT Trend
prec_coef_scaled,-0.00188195058501008,0.000659150083086867,-0.00317386100826692,-0.000590040161753235,negative,14,50,3283,-394809.097825808,TRUE,habitat_diversity_1000m_coef,2.81082100199422,Habitat Diversity Trend (1000m),Precipitation Trend
n_deposition_scaled,-0.000683530967234103,0.000519355367212552,-0.00170144878214828,0.000334386847680074,non-significant,14,50,3283,-394809.097825808,TRUE,habitat_diversity_1000m_coef,2.81082100199422,Habitat Diversity Trend (1000m),Nitrogen deposition
fire_frequency_scaled,-5.2748057457761e-05,0.00012404349667657,-0.000295868843460252,0.00019037272854473,non-significant,14,50,3283,-394809.097825808,TRUE,habitat_diversity_1000m_coef,2.81082100199422,Habitat Diversity Trend (1000m),Fire frequency
burned_area_coef_scaled,0.000164395460146154,9.88254088954794e-05,-2.929878204643e-05,0.000358089702338738,non-significant,14,50,3283,-394809.097825808,TRUE,habitat_diversity_1000m_coef,2.81082100199422,Habitat Diversity Trend (1000m),Burned Area Trend
(Intercept),-0.000832031338214455,0.00385576546680489,-0.00838919278598532,0.0067251301095564,non-significant,12,150,1527,-396096.882393072,TRUE,habitat_diversity_1000m_coef,2.82083453647453,Habitat Diversity Trend (1000m),(Intercept)
mean_density_km2_scaled,-0.00392810168628568,0.00378125293942533,-0.0113392212639955,0.00348301789142417,non-significant,12,150,1527,-396096.882393072,TRUE,habitat_diversity_1000m_coef,2.82083453647453,Habitat Diversity Trend (1000m),Mean Elephant Density
density_km2_estimate_scaled,0.000966252810847948,0.00129119943702382,-0.00156445158257713,0.00349695720427303,non-significant,12,150,1527,-396096.882393072,TRUE,habitat_diversity_1000m_coef,2.82083453647453,Habitat Diversity Trend (1000m),Elephant Density Trend
mat_coef_scaled,0.000163964250266857,0.000592117981606841,-0.000996565668281101,0.00132449416881481,non-significant,12,150,1527,-396096.882393072,TRUE,habitat_diversity_1000m_coef,2.82083453647453,Habitat Diversity Trend (1000m),MAT Trend
prec_coef_scaled,-0.00181539216209024,0.000677813143572336,-0.00314388151173989,-0.000486902812440584,negative,12,150,1527,-396096.882393072,TRUE,habitat_diversity_1000m_coef,2.82083453647453,Habitat Diversity Trend (1000m),Precipitation Trend
n_deposition_scaled,-0.00049463338131859,0.00052250991590383,-0.00151873399805515,0.000529467235417969,non-significant,12,150,1527,-396096.882393072,TRUE,habitat_diversity_1000m_coef,2.82083453647453,Habitat Diversity Trend (1000m),Nitrogen deposition
fire_frequency_scaled,0.000127363183724968,0.000125715604901301,-0.000119034874176249,0.000373761241626184,non-significant,12,150,1527,-396096.882393072,TRUE,habitat_diversity_1000m_coef,2.82083453647453,Habitat Diversity Trend (1000m),Fire frequency
burned_area_coef_scaled,0.000157503155055179,0.000100909550383,-4.02759293916309e-05,0.000355282239501989,non-significant,12,150,1527,-396096.882393072,TRUE,habitat_diversity_1000m_coef,2.82083453647453,Habitat Diversity Trend (1000m),Burned Area Trend
(Intercept),-0.000945549415232764,0.00386635074679874,-0.00852345763055783,0.0066323588000923,non-significant,12,100,1800,-396097.775425787,TRUE,habitat_diversity_1000m_coef,2.82084045529769,Habitat Diversity Trend (1000m),(Intercept)
mean_density_km2_scaled,-0.00383102120205536,0.00379151927643562,-0.0112622624305585,0.00360022002644783,non-significant,12,100,1800,-396097.775425787,TRUE,habitat_diversity_1000m_coef,2.82084045529769,Habitat Diversity Trend (1000m),Mean Elephant Density
density_km2_estimate_scaled,0.000965170424792648,0.00129522490617753,-0.00157342374319458,0.00350376459277987,non-significant,12,100,1800,-396097.775425787,TRUE,habitat_diversity_1000m_coef,2.82084045529769,Habitat Diversity Trend (1000m),Elephant Density Trend
mat_coef_scaled,0.000164676799952703,0.000592126456298034,-0.000995869728684775,0.00132522332859018,non-significant,12,100,1800,-396097.775425787,TRUE,habitat_diversity_1000m_coef,2.82084045529769,Habitat Diversity Trend (1000m),MAT Trend
prec_coef_scaled,-0.00181279186874059,0.000677814555408522,-0.00314128398553832,-0.000484299751942858,negative,12,100,1800,-396097.775425787,TRUE,habitat_diversity_1000m_coef,2.82084045529769,Habitat Diversity Trend (1000m),Precipitation Trend
n_deposition_scaled,-0.000503212659904419,0.000522485731156909,-0.00152726587540804,0.000520840555599199,non-significant,12,100,1800,-396097.775425787,TRUE,habitat_diversity_1000m_coef,2.82084045529769,Habitat Diversity Trend (1000m),Nitrogen deposition
fire_frequency_scaled,0.000126332864874221,0.000125727745883142,-0.000120088988914141,0.000372754718662583,non-significant,12,100,1800,-396097.775425787,TRUE,habitat_diversity_1000m_coef,2.82084045529769,Habitat Diversity Trend (1000m),Fire frequency
burned_area_coef_scaled,0.000156300294500119,0.000100922278510525,-4.15037366182309e-05,0.00035410432561847,non-significant,12,100,1800,-396097.775425787,TRUE,habitat_diversity_1000m_coef,2.82084045529769,Habitat Diversity Trend (1000m),Burned Area Trend
(Intercept),-0.0008346436419298,0.00359241631437845,-0.00787565023558568,0.00620636295172608,non-significant,12,50,3573,-396120.107318239,TRUE,habitat_diversity_1000m_coef,2.82092891900587,Habitat Diversity Trend (1000m),(Intercept)
mean_density_km2_scaled,-0.00295893510539959,0.00355947236802314,-0.00993537275069045,0.00401750253989127,non-significant,12,50,3573,-396120.107318239,TRUE,habitat_diversity_1000m_coef,2.82092891900587,Habitat Diversity Trend (1000m),Mean Elephant Density
density_km2_estimate_scaled,0.000934388086531787,0.0012539455268984,-0.00152329998476417,0.00339207615782774,non-significant,12,50,3573,-396120.107318239,TRUE,habitat_diversity_1000m_coef,2.82092891900587,Habitat Diversity Trend (1000m),Elephant Density Trend
mat_coef_scaled,0.0001822877717041,0.000590955259751112,-0.000975963253882591,0.00134053879729079,non-significant,12,50,3573,-396120.107318239,TRUE,habitat_diversity_1000m_coef,2.82092891900587,Habitat Diversity Trend (1000m),MAT Trend
prec_coef_scaled,-0.00184447371403086,0.000677440877415422,-0.0031722334354203,-0.000516713992641421,negative,12,50,3573,-396120.107318239,TRUE,habitat_diversity_1000m_coef,2.82092891900587,Habitat Diversity Trend (1000m),Precipitation Trend
n_deposition_scaled,-0.000417515504557633,0.000518296845724876,-0.0014333586554791,0.000598327646363837,non-significant,12,50,3573,-396120.107318239,TRUE,habitat_diversity_1000m_coef,2.82092891900587,Habitat Diversity Trend (1000m),Nitrogen deposition
fire_frequency_scaled,0.000124672774202327,0.000125719443504825,-0.000121732807223547,0.000371078355628201,non-significant,12,50,3573,-396120.107318239,TRUE,habitat_diversity_1000m_coef,2.82092891900587,Habitat Diversity Trend (1000m),Fire frequency
burned_area_coef_scaled,0.000155118542288877,0.000100928215766164,-4.26971256366926e-05,0.000352934210214446,non-significant,12,50,3573,-396120.107318239,TRUE,habitat_diversity_1000m_coef,2.82092891900587,Habitat Diversity Trend (1000m),Burned Area Trend
(Intercept),-0.0010746774351857,0.00283614322228236,-0.00663341600585651,0.0044840611354851,non-significant,10,150,1897,-398187.206045543,TRUE,habitat_diversity_1000m_coef,2.83721156045271,Habitat Diversity Trend (1000m),(Intercept)
mean_density_km2_scaled,0.00083797473481209,0.00288484154987318,-0.00481621080404404,0.00649216027366822,non-significant,10,150,1897,-398187.206045543,TRUE,habitat_diversity_1000m_coef,2.83721156045271,Habitat Diversity Trend (1000m),Mean Elephant Density
density_km2_estimate_scaled,0.000119254004683844,0.0011368497396867,-0.00210893054093583,0.00234743855030352,non-significant,10,150,1897,-398187.206045543,TRUE,habitat_diversity_1000m_coef,2.83721156045271,Habitat Diversity Trend (1000m),Elephant Density Trend
mat_coef_scaled,-0.000198533662868121,0.000615358415276811,-0.00140461399439431,0.00100754666865807,non-significant,10,150,1897,-398187.206045543,TRUE,habitat_diversity_1000m_coef,2.83721156045271,Habitat Diversity Trend (1000m),MAT Trend
prec_coef_scaled,-0.00210629406520362,0.000674002978346739,-0.00342731562823596,-0.000785272502171282,negative,10,150,1897,-398187.206045543,TRUE,habitat_diversity_1000m_coef,2.83721156045271,Habitat Diversity Trend (1000m),Precipitation Trend
n_deposition_scaled,8.04381552671132e-05,0.000529480544388031,-0.000957324642248089,0.00111820095278232,non-significant,10,150,1897,-398187.206045543,TRUE,habitat_diversity_1000m_coef,2.83721156045271,Habitat Diversity Trend (1000m),Nitrogen deposition
fire_frequency_scaled,-2.89759107732084e-05,0.000127053243356544,-0.000277995691871037,0.00022004387032462,non-significant,10,150,1897,-398187.206045543,TRUE,habitat_diversity_1000m_coef,2.83721156045271,Habitat Diversity Trend (1000m),Fire frequency
burned_area_coef_scaled,-0.000153771450234644,0.000106188415564835,-0.000361896920317092,5.43540198478046e-05,non-significant,10,150,1897,-398187.206045543,TRUE,habitat_diversity_1000m_coef,2.83721156045271,Habitat Diversity Trend (1000m),Burned Area Trend
(Intercept),-0.00113046433561121,0.00286473892934987,-0.00674524946224679,0.00448432079102437,non-significant,10,100,2158,-398185.094128446,TRUE,habitat_diversity_1000m_coef,2.83719280005368,Habitat Diversity Trend (1000m),(Intercept)
mean_density_km2_scaled,0.000833642451590665,0.0029180841084004,-0.00488569730473279,0.00655298220791412,non-significant,10,100,2158,-398185.094128446,TRUE,habitat_diversity_1000m_coef,2.83719280005368,Habitat Diversity Trend (1000m),Mean Elephant Density
density_km2_estimate_scaled,0.000132558755653442,0.00115034933589967,-0.00212208451234948,0.00238720202365636,non-significant,10,100,2158,-398185.094128446,TRUE,habitat_diversity_1000m_coef,2.83719280005368,Habitat Diversity Trend (1000m),Elephant Density Trend
mat_coef_scaled,-0.000192188028235341,0.000615579498541451,-0.00139870167499781,0.00101432561852713,non-significant,10,100,2158,-398185.094128446,TRUE,habitat_diversity_1000m_coef,2.83719280005368,Habitat Diversity Trend (1000m),MAT Trend
prec_coef_scaled,-0.00209792715751099,0.000674102136246456,-0.00341914306645556,-0.000776711248566423,negative,10,100,2158,-398185.094128446,TRUE,habitat_diversity_1000m_coef,2.83719280005368,Habitat Diversity Trend (1000m),Precipitation Trend
n_deposition_scaled,7.73735123334833e-05,0.000530448981392681,-0.000962287386832129,0.0011170344114991,non-significant,10,100,2158,-398185.094128446,TRUE,habitat_diversity_1000m_coef,2.83719280005368,Habitat Diversity Trend (1000m),Nitrogen deposition
fire_frequency_scaled,-2.91768427558397e-05,0.000127054459765741,-0.000278199007971886,0.000219845322460206,non-significant,10,100,2158,-398185.094128446,TRUE,habitat_diversity_1000m_coef,2.83719280005368,Habitat Diversity Trend (1000m),Fire frequency
burned_area_coef_scaled,-0.00015334669122653,0.000106186159954183,-0.000361467740393338,5.47743579402783e-05,non-significant,10,100,2158,-398185.094128446,TRUE,habitat_diversity_1000m_coef,2.83719280005368,Habitat Diversity Trend (1000m),Burned Area Trend
(Intercept),-0.000934037483216685,0.00277903015408288,-0.00638083649716993,0.00451276153073656,non-significant,10,50,3904,-398206.535149119,TRUE,habitat_diversity_1000m_coef,2.83739969588146,Habitat Diversity Trend (1000m),(Intercept)
mean_density_km2_scaled,0.000875673008531057,0.00281608119883266,-0.00464374471872134,0.00639509073578346,non-significant,10,50,3904,-398206.535149119,TRUE,habitat_diversity_1000m_coef,2.83739969588146,Habitat Diversity Trend (1000m),Mean Elephant Density
density_km2_estimate_scaled,8.28948966932185e-05,0.001107868750432,-0.0020884879537509,0.00225427774713733,non-significant,10,50,3904,-398206.535149119,TRUE,habitat_diversity_1000m_coef,2.83739969588146,Habitat Diversity Trend (1000m),Elephant Density Trend
mat_coef_scaled,-0.000248303951884013,0.000615484471626998,-0.00145463134931659,0.000958023445548568,non-significant,10,50,3904,-398206.535149119,TRUE,habitat_diversity_1000m_coef,2.83739969588146,Habitat Diversity Trend (1000m),MAT Trend
prec_coef_scaled,-0.00215012534529875,0.00067436333162631,-0.00347185318778075,-0.000828397502816738,negative,10,50,3904,-398206.535149119,TRUE,habitat_diversity_1000m_coef,2.83739969588146,Habitat Diversity Trend (1000m),Precipitation Trend
n_deposition_scaled,6.31406535019614e-05,0.000529141185747136,-0.000973957013299244,0.00110023832030317,non-significant,10,50,3904,-398206.535149119,TRUE,habitat_diversity_1000m_coef,2.83739969588146,Habitat Diversity Trend (1000m),Nitrogen deposition
fire_frequency_scaled,-2.73462771522933e-05,0.000127052303111823,-0.000276364215404333,0.000221671661099746,non-significant,10,50,3904,-398206.535149119,TRUE,habitat_diversity_1000m_coef,2.83739969588146,Habitat Diversity Trend (1000m),Fire frequency
burned_area_coef_scaled,-0.000149240965803027,0.000106228692665417,-0.000357445377552019,5.89634459459655e-05,non-significant,10,50,3904,-398206.535149119,TRUE,habitat_diversity_1000m_coef,2.83739969588146,Habitat Diversity Trend (1000m),Burned Area Trend
(Intercept),-0.000907342335651601,0.00263358982448152,-0.00606908354168653,0.00425439887038333,non-significant,8,150,2521,-399952.118699059,TRUE,habitat_diversity_1000m_coef,2.85092357875057,Habitat Diversity Trend (1000m),(Intercept)
mean_density_km2_scaled,0.000259908270254441,0.00266449141977435,-0.00496239894961927,0.00548221549012815,non-significant,8,150,2521,-399952.118699059,TRUE,habitat_diversity_1000m_coef,2.85092357875057,Habitat Diversity Trend (1000m),Mean Elephant Density
density_km2_estimate_scaled,0.000780172849177611,0.00111427119769505,-0.001403758567315,0.00296410426567022,non-significant,8,150,2521,-399952.118699059,TRUE,habitat_diversity_1000m_coef,2.85092357875057,Habitat Diversity Trend (1000m),Elephant Density Trend
mat_coef_scaled,-0.000912585449739155,0.000641721098584165,-0.0021703356910836,0.000345164791605285,non-significant,8,150,2521,-399952.118699059,TRUE,habitat_diversity_1000m_coef,2.85092357875057,Habitat Diversity Trend (1000m),MAT Trend
prec_coef_scaled,-0.00215795818641525,0.000697944662719711,-0.00352590458854784,-0.000790011784282662,negative,8,150,2521,-399952.118699059,TRUE,habitat_diversity_1000m_coef,2.85092357875057,Habitat Diversity Trend (1000m),Precipitation Trend
n_deposition_scaled,-0.000997501527787814,0.000559662388661572,-0.00209441965306615,9.94165974905247e-05,non-significant,8,150,2521,-399952.118699059,TRUE,habitat_diversity_1000m_coef,2.85092357875057,Habitat Diversity Trend (1000m),Nitrogen deposition
fire_frequency_scaled,8.52761897368826e-05,0.000132951926699821,-0.000175304798269975,0.00034585717774374,non-significant,8,150,2521,-399952.118699059,TRUE,habitat_diversity_1000m_coef,2.85092357875057,Habitat Diversity Trend (1000m),Fire frequency
burned_area_coef_scaled,9.53209990020884e-05,0.00011263459359345,-0.000125438747854379,0.000316080745858556,non-significant,8,150,2521,-399952.118699059,TRUE,habitat_diversity_1000m_coef,2.85092357875057,Habitat Diversity Trend (1000m),Burned Area Trend
(Intercept),-0.000904987542944705,0.00262883541150984,-0.00605741027078752,0.00424743518489811,non-significant,8,100,2783,-399952.063810621,TRUE,habitat_diversity_1000m_coef,2.85092360111658,Habitat Diversity Trend (1000m),(Intercept)
mean_density_km2_scaled,0.000266864404948926,0.00265913477138485,-0.00494494397700352,0.00547867278690137,non-significant,8,100,2783,-399952.063810621,TRUE,habitat_diversity_1000m_coef,2.85092360111658,Habitat Diversity Trend (1000m),Mean Elephant Density
density_km2_estimate_scaled,0.000777620598064255,0.00111232801677967,-0.00140250225381877,0.00295774344994728,non-significant,8,100,2783,-399952.063810621,TRUE,habitat_diversity_1000m_coef,2.85092360111658,Habitat Diversity Trend (1000m),Elephant Density Trend
mat_coef_scaled,-0.000913451403905134,0.000641666575761402,-0.00217109478248062,0.000344191974670355,non-significant,8,100,2783,-399952.063810621,TRUE,habitat_diversity_1000m_coef,2.85092360111658,Habitat Diversity Trend (1000m),MAT Trend
prec_coef_scaled,-0.00215557438805843,0.000697937303140914,-0.00352350636568164,-0.000787642410435228,negative,8,100,2783,-399952.063810621,TRUE,habitat_diversity_1000m_coef,2.85092360111658,Habitat Diversity Trend (1000m),Precipitation Trend
n_deposition_scaled,-0.000991860974249652,0.000559555269110294,-0.00208856914906545,0.00010484720056614,non-significant,8,100,2783,-399952.063810621,TRUE,habitat_diversity_1000m_coef,2.85092360111658,Habitat Diversity Trend (1000m),Nitrogen deposition
fire_frequency_scaled,8.52938865566108e-05,0.000132952121115317,-0.000175287482497618,0.000345875255610839,non-significant,8,100,2783,-399952.063810621,TRUE,habitat_diversity_1000m_coef,2.85092360111658,Habitat Diversity Trend (1000m),Fire frequency
burned_area_coef_scaled,9.54946177793619e-05,0.000112635767206215,-0.000125267429315857,0.00031625666487458,non-significant,8,100,2783,-399952.063810621,TRUE,habitat_diversity_1000m_coef,2.85092360111658,Habitat Diversity Trend (1000m),Burned Area Trend
(Intercept),-0.000627369620344028,0.00263390490636637,-0.00578972837552546,0.00453498913483741,non-significant,8,50,4512,-399960.098355452,TRUE,habitat_diversity_1000m_coef,2.85098814778115,Habitat Diversity Trend (1000m),(Intercept)
mean_density_km2_scaled,0.000533613081035619,0.0026646822547822,-0.00468906816858048,0.00575629433065172,non-significant,8,50,4512,-399960.098355452,TRUE,habitat_diversity_1000m_coef,2.85098814778115,Habitat Diversity Trend (1000m),Mean Elephant Density
density_km2_estimate_scaled,0.000778455702948041,0.00111729810115707,-0.00141140833531481,0.0029683197412109,non-significant,8,50,4512,-399960.098355452,TRUE,habitat_diversity_1000m_coef,2.85098814778115,Habitat Diversity Trend (1000m),Elephant Density Trend
mat_coef_scaled,-0.000906099403621906,0.000641807716915417,-0.002164019413776,0.000351820606532189,non-significant,8,50,4512,-399960.098355452,TRUE,habitat_diversity_1000m_coef,2.85098814778115,Habitat Diversity Trend (1000m),MAT Trend
prec_coef_scaled,-0.00218308123152776,0.000698125358910665,-0.00355138179168676,-0.000814780671368756,negative,8,50,4512,-399960.098355452,TRUE,habitat_diversity_1000m_coef,2.85098814778115,Habitat Diversity Trend (1000m),Precipitation Trend
n_deposition_scaled,-0.000979526409436519,0.000560295295676106,-0.00207768500966891,0.00011863219079587,non-significant,8,50,4512,-399960.098355452,TRUE,habitat_diversity_1000m_coef,2.85098814778115,Habitat Diversity Trend (1000m),Nitrogen deposition
fire_frequency_scaled,8.49206326025832e-05,0.000132945832991386,-0.000175648411955211,0.000345489677160377,non-significant,8,50,4512,-399960.098355452,TRUE,habitat_diversity_1000m_coef,2.85098814778115,Habitat Diversity Trend (1000m),Fire frequency
burned_area_coef_scaled,9.76862732364194e-05,0.000112631390999783,-0.000123067196651805,0.000318439743124643,non-significant,8,50,4512,-399960.098355452,TRUE,habitat_diversity_1000m_coef,2.85098814778115,Habitat Diversity Trend (1000m),Burned Area Trend
(Intercept),-0.00058957663989253,0.00254291564363518,-0.00557359971714098,0.00439444643735592,non-significant,6,150,3745,-403136.688355218,TRUE,habitat_diversity_1000m_coef,2.87594150029423,Habitat Diversity Trend (1000m),(Intercept)
mean_density_km2_scaled,0.000665521664641877,0.00259428485341544,-0.00441918321369015,0.0057502265429739,non-significant,6,150,3745,-403136.688355218,TRUE,habitat_diversity_1000m_coef,2.87594150029423,Habitat Diversity Trend (1000m),Mean Elephant Density
density_km2_estimate_scaled,0.00108336998549599,0.00110067176578764,-0.00107390703424788,0.00324064700523986,non-significant,6,150,3745,-403136.688355218,TRUE,habitat_diversity_1000m_coef,2.87594150029423,Habitat Diversity Trend (1000m),Elephant Density Trend
mat_coef_scaled,0.000435279445255675,0.000679670581355427,-0.000896850415552362,0.00176740930606371,non-significant,6,150,3745,-403136.688355218,TRUE,habitat_diversity_1000m_coef,2.87594150029423,Habitat Diversity Trend (1000m),MAT Trend
prec_coef_scaled,-0.00075172117596702,0.000726548667785364,-0.00217573039784189,0.000672288045907851,non-significant,6,150,3745,-403136.688355218,TRUE,habitat_diversity_1000m_coef,2.87594150029423,Habitat Diversity Trend (1000m),Precipitation Trend
n_deposition_scaled,-0.000440987934113764,0.000516282373758647,-0.00145288279253356,0.000570906924306031,non-significant,6,150,3745,-403136.688355218,TRUE,habitat_diversity_1000m_coef,2.87594150029423,Habitat Diversity Trend (1000m),Nitrogen deposition
