term,estimate,std.error,conf.low,conf.high,sig,cutoff,max_inner_edge,n_vertices,aic,sanity_checks,response,log_cpo_approx,clean_response,clean_term
mean_density_km2_scaled:months_severe_drought_scaled,-0.0272034795549102,0.0219286602700919,-0.0701828639135048,0.0157759048036843,non-significant,14,150,1287,193791.295479295,TRUE,tree_cover_1000m_coef,-1.26764051798354,Woody Cover Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,0.144165931160129,0.0143688774929047,0.116003448775768,0.17232841354449,positive,14,150,1287,193791.295479295,TRUE,tree_cover_1000m_coef,-1.26764051798354,Woody Cover Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,-0.0442028067173779,0.0244373016761386,-0.0920990378819499,0.00369342444719399,non-significant,14,150,1287,193791.295479295,TRUE,tree_cover_1000m_coef,-1.26764051798354,Woody Cover Trend,MAT Trend:Prec Trend
(Intercept),0.641408984539742,0.504529930495394,-0.347451508353727,1.63026947743321,non-significant,14,100,1579,193789.868900336,TRUE,tree_cover_1000m_coef,-1.26763321683405,Woody Cover Trend,(Intercept)
mean_density_km2_scaled,0.0714760866875472,0.076319711492442,-0.0781077991481267,0.221059972523221,non-significant,14,100,1579,193789.868900336,TRUE,tree_cover_1000m_coef,-1.26763321683405,Woody Cover Trend,Mean Elephant Density
percent_population_growth_scaled,0.0944706037501395,0.0300679446595336,0.0355385151283102,0.153402692371969,positive,14,100,1579,193789.868900336,TRUE,tree_cover_1000m_coef,-1.26763321683405,Woody Cover Trend,Elephant Population Growth
months_severe_drought_scaled,-0.123355992940496,0.024755432670878,-0.171875749397123,-0.0748362364838687,negative,14,100,1579,193789.868900336,TRUE,tree_cover_1000m_coef,-1.26763321683405,Woody Cover Trend,N Drought Months
fire_frequency_scaled,-0.0768046548156171,0.0108903576813818,-0.0981493636498847,-0.0554599459813496,negative,14,100,1579,193789.868900336,TRUE,tree_cover_1000m_coef,-1.26763321683405,Woody Cover Trend,Fire frequency
mat_coef_scaled,-0.0609519976562239,0.0464762915812108,-0.152043855290379,0.0301398599779313,non-significant,14,100,1579,193789.868900336,TRUE,tree_cover_1000m_coef,-1.26763321683405,Woody Cover Trend,MAT Trend
prec_coef_scaled,-0.240928903866619,0.0489372383917011,-0.336844128617204,-0.145013679116034,negative,14,100,1579,193789.868900336,TRUE,tree_cover_1000m_coef,-1.26763321683405,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,-0.125120458642715,0.0327042282678883,-0.189219568189953,-0.0610213490954771,negative,14,100,1579,193789.868900336,TRUE,tree_cover_1000m_coef,-1.26763321683405,Woody Cover Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,-0.174171632441274,0.032739095487474,-0.23833908048314,-0.110004184399407,negative,14,100,1579,193789.868900336,TRUE,tree_cover_1000m_coef,-1.26763321683405,Woody Cover Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,-0.0274015345493477,0.0219273118187223,-0.0703782759918229,0.0155752068931276,non-significant,14,100,1579,193789.868900336,TRUE,tree_cover_1000m_coef,-1.26763321683405,Woody Cover Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,0.144279748697827,0.0143700542939256,0.116114959825848,0.172444537569806,positive,14,100,1579,193789.868900336,TRUE,tree_cover_1000m_coef,-1.26763321683405,Woody Cover Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,-0.0442880075447432,0.0244355641548743,-0.0921808332302147,0.00360481814072825,non-significant,14,100,1579,193789.868900336,TRUE,tree_cover_1000m_coef,-1.26763321683405,Woody Cover Trend,MAT Trend:Prec Trend
(Intercept),0.749974673287063,0.335717824920128,0.0919798274754898,1.40796951909864,positive,14,50,3367,193731.355939445,TRUE,tree_cover_1000m_coef,-1.26735192659391,Woody Cover Trend,(Intercept)
mean_density_km2_scaled,0.0891880191914909,0.0759583482884352,-0.0596876077789917,0.238063646161973,non-significant,14,50,3367,193731.355939445,TRUE,tree_cover_1000m_coef,-1.26735192659391,Woody Cover Trend,Mean Elephant Density
percent_population_growth_scaled,0.0864399770521652,0.0303126027424735,0.0270283673992472,0.145851586705083,positive,14,50,3367,193731.355939445,TRUE,tree_cover_1000m_coef,-1.26735192659391,Woody Cover Trend,Elephant Population Growth
months_severe_drought_scaled,-0.117347423731763,0.0247025875411457,-0.165763605637356,-0.0689312418261691,negative,14,50,3367,193731.355939445,TRUE,tree_cover_1000m_coef,-1.26735192659391,Woody Cover Trend,N Drought Months
fire_frequency_scaled,-0.0768681028295261,0.0108814354223562,-0.0981953243574425,-0.0555408813016096,negative,14,50,3367,193731.355939445,TRUE,tree_cover_1000m_coef,-1.26735192659391,Woody Cover Trend,Fire frequency
mat_coef_scaled,-0.0687671006982431,0.0463304236155008,-0.159573062373109,0.0220388609766224,non-significant,14,50,3367,193731.355939445,TRUE,tree_cover_1000m_coef,-1.26735192659391,Woody Cover Trend,MAT Trend
prec_coef_scaled,-0.242195300475077,0.0488241744604658,-0.33788892399249,-0.146501676957664,negative,14,50,3367,193731.355939445,TRUE,tree_cover_1000m_coef,-1.26735192659391,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,-0.118038193377281,0.0324060126209763,-0.181552810996945,-0.0545235757576174,negative,14,50,3367,193731.355939445,TRUE,tree_cover_1000m_coef,-1.26735192659391,Woody Cover Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,-0.176128191168612,0.0326743483835071,-0.240168737218601,-0.112087645118624,negative,14,50,3367,193731.355939445,TRUE,tree_cover_1000m_coef,-1.26735192659391,Woody Cover Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,-0.0293749713239038,0.0218915450255819,-0.0722816111399813,0.0135316684921736,non-significant,14,50,3367,193731.355939445,TRUE,tree_cover_1000m_coef,-1.26735192659391,Woody Cover Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,0.144237906332549,0.014356866772409,0.116098964527788,0.172376848137311,positive,14,50,3367,193731.355939445,TRUE,tree_cover_1000m_coef,-1.26735192659391,Woody Cover Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,-0.0451408192425383,0.0242894451190926,-0.092747256880422,0.00246561839534533,non-significant,14,50,3367,193731.355939445,TRUE,tree_cover_1000m_coef,-1.26735192659391,Woody Cover Trend,MAT Trend:Prec Trend
(Intercept),0.575313163322439,0.211691058719435,0.160406312383193,0.990220014261684,positive,12,150,1571,190740.247056605,TRUE,tree_cover_1000m_coef,-1.24582323818047,Woody Cover Trend,(Intercept)
mean_density_km2_scaled,-0.117435408856209,0.0796510663880425,-0.273548630306981,0.0386778125945633,non-significant,12,150,1571,190740.247056605,TRUE,tree_cover_1000m_coef,-1.24582323818047,Woody Cover Trend,Mean Elephant Density
percent_population_growth_scaled,0.100033172731218,0.0338317418143978,0.0337241772407404,0.166342168221695,positive,12,150,1571,190740.247056605,TRUE,tree_cover_1000m_coef,-1.24582323818047,Woody Cover Trend,Elephant Population Growth
months_severe_drought_scaled,-0.121044872809331,0.0256773132056588,-0.171371481912177,-0.0707182637064849,negative,12,150,1571,190740.247056605,TRUE,tree_cover_1000m_coef,-1.24582323818047,Woody Cover Trend,N Drought Months
fire_frequency_scaled,-0.106642882833958,0.0111315369041908,-0.12846029425875,-0.0848254714091652,negative,12,150,1571,190740.247056605,TRUE,tree_cover_1000m_coef,-1.24582323818047,Woody Cover Trend,Fire frequency
mat_coef_scaled,-0.11358030293512,0.0484251733607995,-0.208491898667396,-0.0186687072028447,negative,12,150,1571,190740.247056605,TRUE,tree_cover_1000m_coef,-1.24582323818047,Woody Cover Trend,MAT Trend
prec_coef_scaled,-0.176590395314755,0.0486002165479035,-0.271845069389493,-0.0813357212400166,negative,12,150,1571,190740.247056605,TRUE,tree_cover_1000m_coef,-1.24582323818047,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,-0.0553646165138253,0.031239755441939,-0.116593412065865,0.00586417903821433,non-significant,12,150,1571,190740.247056605,TRUE,tree_cover_1000m_coef,-1.24582323818047,Woody Cover Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,-0.191694632777772,0.0439214751539728,-0.277779142227429,-0.105610123328114,negative,12,150,1571,190740.247056605,TRUE,tree_cover_1000m_coef,-1.24582323818047,Woody Cover Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,-0.0225147839358124,0.0227470170008995,-0.0670981180132958,0.022068550141671,non-significant,12,150,1571,190740.247056605,TRUE,tree_cover_1000m_coef,-1.24582323818047,Woody Cover Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,0.0741780687918935,0.0147122787166158,0.0453425323768114,0.103013605206976,positive,12,150,1571,190740.247056605,TRUE,tree_cover_1000m_coef,-1.24582323818047,Woody Cover Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,-0.1111407073958,0.0255197404449554,-0.161158479562722,-0.0611229352288769,negative,12,150,1571,190740.247056605,TRUE,tree_cover_1000m_coef,-1.24582323818047,Woody Cover Trend,MAT Trend:Prec Trend
(Intercept),0.574149261321765,0.209921750410726,0.162710190945136,0.985588331698393,positive,12,100,1863,190739.659864099,TRUE,tree_cover_1000m_coef,-1.24581021941607,Woody Cover Trend,(Intercept)
mean_density_km2_scaled,-0.115201042446018,0.0795756325749742,-0.27116641633996,0.0407643314479238,non-significant,12,100,1863,190739.659864099,TRUE,tree_cover_1000m_coef,-1.24581021941607,Woody Cover Trend,Mean Elephant Density
percent_population_growth_scaled,0.0999849346797068,0.033818466053704,0.0337019592020565,0.166267910157357,positive,12,100,1863,190739.659864099,TRUE,tree_cover_1000m_coef,-1.24581021941607,Woody Cover Trend,Elephant Population Growth
months_severe_drought_scaled,-0.120574212300461,0.0256752720509166,-0.170896820813525,-0.0702516037873964,negative,12,100,1863,190739.659864099,TRUE,tree_cover_1000m_coef,-1.24581021941607,Woody Cover Trend,N Drought Months
fire_frequency_scaled,-0.106630543421069,0.0111313901597799,-0.128447667232101,-0.0848134196100368,negative,12,100,1863,190739.659864099,TRUE,tree_cover_1000m_coef,-1.24581021941607,Woody Cover Trend,Fire frequency
mat_coef_scaled,-0.114778718285238,0.0484175921562253,-0.209675455129589,-0.0198819814408873,negative,12,100,1863,190739.659864099,TRUE,tree_cover_1000m_coef,-1.24581021941607,Woody Cover Trend,MAT Trend
prec_coef_scaled,-0.176364527227473,0.048593781923551,-0.271606589670227,-0.0811224647847197,negative,12,100,1863,190739.659864099,TRUE,tree_cover_1000m_coef,-1.24581021941607,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,-0.0555390979461645,0.0312967146638236,-0.116879531521685,0.00580133562935644,non-significant,12,100,1863,190739.659864099,TRUE,tree_cover_1000m_coef,-1.24581021941607,Woody Cover Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,-0.191853888101862,0.0438965427344005,-0.277889530907111,-0.105818245296614,negative,12,100,1863,190739.659864099,TRUE,tree_cover_1000m_coef,-1.24581021941607,Woody Cover Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,-0.0225611137968621,0.0227444459067348,-0.0671394086223816,0.0220171810286575,non-significant,12,100,1863,190739.659864099,TRUE,tree_cover_1000m_coef,-1.24581021941607,Woody Cover Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,0.074223884024082,0.0147117750355892,0.0453893348056717,0.103058433242492,positive,12,100,1863,190739.659864099,TRUE,tree_cover_1000m_coef,-1.24581021941607,Woody Cover Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,-0.111627648864129,0.0255063443821937,-0.161619165230505,-0.0616361324977541,negative,12,100,1863,190739.659864099,TRUE,tree_cover_1000m_coef,-1.24581021941607,Woody Cover Trend,MAT Trend:Prec Trend
(Intercept),0.567968664781717,0.196567787290271,0.182702881172056,0.953234448391378,positive,12,50,3631,190733.861872168,TRUE,tree_cover_1000m_coef,-1.24577879350023,Woody Cover Trend,(Intercept)
mean_density_km2_scaled,-0.117898214309524,0.0788960742210864,-0.272531678304452,0.0367352496854047,non-significant,12,50,3631,190733.861872168,TRUE,tree_cover_1000m_coef,-1.24577879350023,Woody Cover Trend,Mean Elephant Density
percent_population_growth_scaled,0.0982889096688838,0.0339717564745471,0.0317054904872061,0.164872328850562,positive,12,50,3631,190733.861872168,TRUE,tree_cover_1000m_coef,-1.24577879350023,Woody Cover Trend,Elephant Population Growth
months_severe_drought_scaled,-0.117728427095718,0.0256724754525284,-0.168045554376662,-0.0674112998147737,negative,12,50,3631,190733.861872168,TRUE,tree_cover_1000m_coef,-1.24577879350023,Woody Cover Trend,N Drought Months
fire_frequency_scaled,-0.107404982254704,0.0111297596859971,-0.129218910395844,-0.085591054113564,negative,12,50,3631,190733.861872168,TRUE,tree_cover_1000m_coef,-1.24577879350023,Woody Cover Trend,Fire frequency
mat_coef_scaled,-0.121333584248662,0.0484182320285509,-0.216231575219726,-0.0264355932775987,negative,12,50,3631,190733.861872168,TRUE,tree_cover_1000m_coef,-1.24577879350023,Woody Cover Trend,MAT Trend
prec_coef_scaled,-0.174583049328151,0.0485804673290035,-0.269799015645122,-0.0793670830111794,negative,12,50,3631,190733.861872168,TRUE,tree_cover_1000m_coef,-1.24577879350023,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,-0.0499410992626676,0.0312122688104799,-0.111116022006991,0.0112338234816558,non-significant,12,50,3631,190733.861872168,TRUE,tree_cover_1000m_coef,-1.24577879350023,Woody Cover Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,-0.193384456280605,0.044514658770752,-0.280631584255369,-0.106137328305841,negative,12,50,3631,190733.861872168,TRUE,tree_cover_1000m_coef,-1.24577879350023,Woody Cover Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,-0.0222608904995646,0.0227253996288492,-0.0668018553063889,0.0222800743072597,non-significant,12,50,3631,190733.861872168,TRUE,tree_cover_1000m_coef,-1.24577879350023,Woody Cover Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,0.0733048439818772,0.0147099592712227,0.0444738535962295,0.102135834367525,positive,12,50,3631,190733.861872168,TRUE,tree_cover_1000m_coef,-1.24577879350023,Woody Cover Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,-0.115189365897061,0.0254643109501769,-0.165098498250536,-0.065280233543585,negative,12,50,3631,190733.861872168,TRUE,tree_cover_1000m_coef,-1.24577879350023,Woody Cover Trend,MAT Trend:Prec Trend
(Intercept),0.623443532937216,0.200201275129607,0.231056244024191,1.01583082185024,positive,10,150,1957,186476.25040846,TRUE,tree_cover_1000m_coef,-1.21361494823255,Woody Cover Trend,(Intercept)
mean_density_km2_scaled,0.170988070285485,0.0888177667307418,-0.00309155369404876,0.345067694265019,non-significant,10,150,1957,186476.25040846,TRUE,tree_cover_1000m_coef,-1.21361494823255,Woody Cover Trend,Mean Elephant Density
percent_population_growth_scaled,-0.018529488990245,0.0360120704821668,-0.0891118501440099,0.0520528721635198,non-significant,10,150,1957,186476.25040846,TRUE,tree_cover_1000m_coef,-1.21361494823255,Woody Cover Trend,Elephant Population Growth
months_severe_drought_scaled,-0.0410381424071981,0.0275124519846527,-0.0949615574235049,0.0128852726091087,non-significant,10,150,1957,186476.25040846,TRUE,tree_cover_1000m_coef,-1.21361494823255,Woody Cover Trend,N Drought Months
fire_frequency_scaled,-0.101016741856496,0.0114362346361322,-0.123431349862065,-0.0786021338509276,negative,10,150,1957,186476.25040846,TRUE,tree_cover_1000m_coef,-1.21361494823255,Woody Cover Trend,Fire frequency
mat_coef_scaled,-0.0251634162503189,0.0490960293998567,-0.121389865657958,0.0710630331573198,non-significant,10,150,1957,186476.25040846,TRUE,tree_cover_1000m_coef,-1.21361494823255,Woody Cover Trend,MAT Trend
prec_coef_scaled,-0.0984695864262599,0.0490880294971095,-0.194680356312634,-0.00225881653988548,negative,10,150,1957,186476.25040846,TRUE,tree_cover_1000m_coef,-1.21361494823255,Woody Cover Trend,Precipitation Trend
n_deposition_scaled,-0.104683695109555,0.0321781676179551,-0.16775174472924,-0.0416156454898698,negative,10,150,1957,186476.25040846,TRUE,tree_cover_1000m_coef,-1.21361494823255,Woody Cover Trend,Nitrogen deposition
mean_density_km2_scaled:percent_population_growth_scaled,-0.0966232052881178,0.0457178286404486,-0.186228502874771,-0.00701790770146472,negative,10,150,1957,186476.25040846,TRUE,tree_cover_1000m_coef,-1.21361494823255,Woody Cover Trend,Mean Ele. Density:Ele. Pop. Growth
mean_density_km2_scaled:months_severe_drought_scaled,-0.114328585501858,0.02406631649042,-0.161497699063623,-0.0671594719400921,negative,10,150,1957,186476.25040846,TRUE,tree_cover_1000m_coef,-1.21361494823255,Woody Cover Trend,Mean Ele. Density:Drought Months
mean_density_km2_scaled:fire_frequency_scaled,0.0800724333447471,0.0152598754041992,0.0501636271439481,0.109981239545546,positive,10,150,1957,186476.25040846,TRUE,tree_cover_1000m_coef,-1.21361494823255,Woody Cover Trend,Mean Ele. Density:Fire Frequency
mat_coef_scaled:prec_coef_scaled,-0.102007661653338,0.0265387565585812,-0.154022668702633,-0.0499926546040428,negative,10,150,1957,186476.25040846,TRUE,tree_cover_1000m_coef,-1.21361494823255,Woody Cover Trend,MAT Trend:Prec Trend
(Intercept),0.630287567833665,0.199772787432132,0.238740099375509,1.02183503629182,positive,10,100,2246,186475.563880174,TRUE,tree_cover_1000m_coef,-1.21360213903109,Woody Cover Trend,(Intercept)
mean_density_km2_scaled,0.173210116934144,0.0887872214801184,-0.000809639454269373,0.347229873322557,non-significant,10,100,2246,186475.563880174,TRUE,tree_cover_1000m_coef,-1.21360213903109,Woody Cover Trend,Mean Elephant Density
percent_population_growth_scaled,-0.0187963761462299,0.0360098682596538,-0.0893744210231834,0.0517816687307235,non-significant,10,100,2246,186475.563880174,TRUE,tree_cover_1000m_coef,-1.21360213903109,Woody Cover Trend,Elephant Population Growth
